label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,6.0,816,9,731,2221,111905,0.07407407407407407,0.12403100775193798,1.2163376034216389e-06,3.283160458774197e-06
1,0.0,173,2,738,201,113925,0.0,0.11720867208672087,0.0,7.55493980612627e-06
2,0.0,234,3,737,75,114051,0.0,0.10583446404341927,0.0,2.7356182760344056e-05
3,0.0,30,2,738,26,114100,0.0,0.02032520325203252,0.0,1.0112586799703364e-05
4,8.0,1056,3,737,1962,112164,0.8888888888888888,0.47761194029850745,2.0782222055964444e-06,4.798565490658229e-06
5,28.0,618,6,734,631,113495,0.7777777777777778,0.14032697547683923,7.03233114242731e-05,8.629435493189343e-06
6,9.0,533,5,735,553,113573,0.36,0.14503401360544219,2.9430134495714646e-05,8.48646804011262e-06
7,4.0,399,3,737,78,114048,0.4444444444444444,0.18046132971506107,0.0006574621959237344,4.485290943624277e-05
8,0.0,281,3,737,374,113752,0.0,0.12709181365897784,0.0,6.605043413704567e-06
9,0.0,60,2,738,276,113850,0.0,0.04065040650406504,0.0,1.909453705294915e-06
10,12.0,750,4,736,512,113614,0.75,0.2547554347826087,4.57763671875e-05,1.2893162374355272e-05
11,3.0,719,4,736,1548,112578,0.1875,0.24422554347826086,1.2519279690723715e-06,4.1257642189213355e-06
12,1.0,314,7,733,392,113734,0.02040816326530612,0.06119664782693432,6.507705122865473e-06,7.042928307834643e-06
13,4.0,126,8,732,131,113995,0.0625,0.02151639344262295,0.00023308664996212343,8.437493408208275e-06
14,3.0,282,4,736,372,113754,0.1875,0.09578804347826086,2.1678806798473812e-05,6.664069097605642e-06
15,0.0,36,2,738,9,114117,0.0,0.024390243902439025,0.0,3.50517451387611e-05
16,31.0,1265,9,731,2514,111612,0.38271604938271603,0.19227846177230581,4.904911176805276e-06,4.508316129028763e-06
17,0.0,25,2,738,103,114023,0.0,0.016937669376693765,0.0,2.1286797102509296e-06
18,2.0,614,8,732,886,113240,0.03125,0.10484972677595629,2.547783682974181e-06,6.119765606997025e-06
19,0.0,68,1,739,62,114064,0.0,0.09201623815967523,0.0,9.615428124109159e-06
20,0.0,82,1,739,25,114101,0.0,0.11096075778078485,0.0,2.8746461468348216e-05
21,33.0,1702,7,733,1758,112368,0.673469387755102,0.3317092184759306,1.0677662717872854e-05,8.6158481064249e-06
22,32.0,607,8,732,1294,112832,0.5,0.10365437158469945,1.9110912569963855e-05,4.157403032101562e-06
23,82.0,1282,6,734,1515,112611,2.2777777777777777,0.29109900090826524,3.572634491171889e-05,7.514404635977358e-06
24,8.0,558,5,735,422,113704,0.32,0.15183673469387754,4.492262078569664e-05,1.1629097318621928e-05
25,4.0,451,2,738,235,113891,1.0,0.3055555555555556,7.243096423721141e-05,1.685075147439405e-05
26,0.0,110,2,738,156,113970,0.0,0.07452574525745258,0.0,6.1869632809353785e-06
27,94.0,1937,7,733,2302,111824,1.9183673469387754,0.3775092574546872,1.7738513180470122e-05,7.5247015323446715e-06
28,0.0,7,1,739,3,114123,0.0,0.009472259810554804,0.0,2.0445776340731784e-05
29,34.0,1710,8,732,3320,110806,0.53125,0.29200819672131145,3.0846276672956888e-06,4.648306418098798e-06
30,2.0,104,2,738,99,114027,0.5,0.07046070460704607,0.00020406081012141618,9.212774610443584e-06
31,2.0,48,2,738,210,113916,0.5,0.032520325203252036,4.5351473922902495e-05,2.0064909983797587e-06
32,0.0,149,1,739,96,114030,0.0,0.20162381596752368,0.0,1.3611184191294689e-05
33,2.0,58,3,737,102,114024,0.2222222222222222,0.026232473993668022,0.00019223375624759708,4.986910220483338e-06
34,0.0,39,1,739,15,114111,0.0,0.05277401894451962,0.0,2.278483231239758e-05
35,87.0,1423,14,726,2063,112063,0.44387755102040816,0.14000393545848092,2.044187821856785e-05,6.155217836771054e-06
36,0.0,44,1,739,326,113800,0.0,0.05953991880920163,0.0,1.1860221893969616e-06
37,36.0,743,7,733,1086,113040,0.7346938775510204,0.14480608068602613,3.0524098775983637e-05,6.05238908895171e-06
38,3.0,228,5,735,162,113964,0.12,0.062040816326530614,0.00011431184270690443,1.2349578879360213e-05
39,24.0,949,6,734,103,114023,0.6666666666666666,0.21548592188919163,0.0022622301819210104,8.080468180112529e-05
40,10.0,355,4,736,276,113850,0.625,0.12058423913043478,0.00013127494223902543,1.1297601089661581e-05
41,1.0,8,2,738,50,114076,0.25,0.005420054200542005,0.0004,1.4025737227813037e-06
42,2.0,45,2,738,208,113918,0.5,0.03048780487804878,4.622781065088757e-05,1.8991393269382701e-06
43,1.0,146,3,737,677,113449,0.1111111111111111,0.06603346901854365,2.1818388101123864e-06,1.9009185772384817e-06
44,6.0,341,5,735,984,113142,0.24,0.0927891156462585,6.1967083085465e-06,3.0629184162128516e-06
45,0.0,467,6,734,943,113183,0.0,0.10603996366939146,0.0,4.375462708694932e-06
46,1.0,47,2,738,181,113945,0.25,0.03184281842818428,3.0524098775983637e-05,2.2788933984579648e-06
47,14.0,576,7,733,717,113409,0.2857142857142857,0.1122588189436757,2.723263870652747e-05,7.083628991832465e-06
48,0.0,198,2,738,185,113941,0.0,0.13414634146341464,0.0,9.393197095604482e-06
49,3.0,401,7,733,1081,113045,0.061224489795918366,0.07815240693821868,2.5672600745703477e-06,3.281461554793309e-06
50,1.0,214,5,735,485,113641,0.04,0.0582312925170068,4.251248804336273e-06,3.882728182628293e-06
51,30.0,861,10,730,2203,111923,0.3,0.11794520547945206,6.1814770392126115e-06,3.4919604141147085e-06
52,0.0,20,2,738,25,114101,0.0,0.013550135501355014,0.0,7.011332065450785e-06
53,0.0,297,4,736,339,113787,0.0,0.10088315217391304,0.0,7.69952801893244e-06
54,20.0,681,4,736,290,113836,1.25,0.2313179347826087,0.00023781212841854935,2.062858728406625e-05
55,0.0,264,5,735,364,113762,0.0,0.07183673469387755,0.0,6.375368974479398e-06
56,16.0,419,7,733,559,113567,0.32653061224489793,0.08166049503020853,5.1203113149279474e-05,6.600093097542303e-06
57,6.0,231,3,737,68,114058,0.6666666666666666,0.1044776119402985,0.0012975778546712802,2.9783608545910077e-05
58,18.0,722,7,733,1048,113078,0.3673469387755102,0.1407133112453713,1.63889050754618e-05,6.092531683527509e-06
59,20.0,954,7,733,417,113709,0.40816326530612246,0.18592866887546286,0.00011501590094830611,2.0119513707557553e-05
60,1.0,25,2,738,47,114079,0.25,0.016937669376693765,0.0004526935264825713,4.662688957801359e-06
61,3.0,176,4,736,346,113780,0.1875,0.059782608695652176,2.505930702662969e-05,4.470649676843152e-06
62,6.0,323,5,735,289,113837,0.24,0.08789115646258504,7.183822032782174e-05,9.817959528303886e-06
63,76.0,1885,11,729,1956,112170,0.628099173553719,0.23506671654819802,1.9864420105302337e-05,8.591436493651089e-06
64,0.0,3,2,738,210,113916,0.0,0.0020325203252032522,0.0,1.2540568739873492e-07
65,1.0,125,3,737,262,113864,0.1111111111111111,0.056535504296698326,1.4567915622632714e-05,4.190079714758144e-06
