label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,4.0,176,9,731,185,113941,0.04938271604938271,0.026751785985712113,0.0001168736303871439,8.349508529426206e-06
1,413.0,4778,32,708,9235,104891,0.4033203125,0.2108933615819209,4.84257384558697e-06,4.932544588001599e-06
2,26.0,309,4,736,236,113890,1.625,0.10495923913043478,0.0004668198793450158,1.1496373991555931e-05
3,80.0,1522,10,730,471,113655,0.8,0.20849315068493152,0.00036061864127911433,2.8431855222452646e-05
4,847.0,7452,52,688,15677,98449,0.3132396449704142,0.20829606440071557,3.4463350239078203e-06,4.828348163527183e-06
5,112.0,1186,18,722,1971,112155,0.345679012345679,0.09125884887657741,2.8830008744244617e-05,5.365119813507349e-06
6,0.0,145,2,738,158,113968,0.0,0.09823848238482384,0.0,8.05244909963623e-06
7,5.0,272,3,737,221,113905,0.5555555555555556,0.12302125734961555,0.00010237300628570258,1.0805225677268169e-05
8,28.0,1831,5,735,1560,112566,1.12,0.4982312925170068,1.1505588428665352e-05,1.0426931300019088e-05
9,136.0,2297,16,724,6953,107173,0.53125,0.1982907458563536,2.8131601036227524e-06,3.0825020784511702e-06
10,17.0,365,6,734,639,113487,0.4722222222222222,0.08287920072661217,4.163391057525819e-05,5.0332197328744806e-06
11,0.0,334,3,737,681,113445,0.0,0.15106286748077793,0.0,4.3232862878238205e-06
12,577.0,4156,30,710,5136,108990,0.6411111111111111,0.19511737089201878,2.187387787385604e-05,7.42444289524404e-06
13,0.0,45,2,738,160,113966,0.0,0.03048780487804878,0.0,2.4678412859975783e-06
14,13.0,228,4,736,372,113754,0.8125,0.07744565217391304,9.394149612671985e-05,5.387970759766264e-06
15,0.0,251,3,737,91,114035,0.0,0.11352329262777024,0.0,2.4187677101256266e-05
16,5.0,342,6,734,1205,112921,0.1388888888888889,0.0776566757493188,3.443466882457258e-06,2.5134158162422588e-06
17,22.0,1252,5,735,1203,112923,0.88,0.34068027210884355,1.5201674395336126e-05,9.216293443956533e-06
18,322.0,2135,18,722,2091,112035,0.9938271604938271,0.16428131732840875,7.364576979384445e-05,9.113603457551748e-06
19,1.0,326,3,737,178,113948,0.1111111111111111,0.14744459520578923,3.156167150612296e-05,1.6072775951814014e-05
20,1.0,217,8,732,1068,113058,0.015625,0.03705601092896175,8.767130973923046e-07,1.7971618160523885e-06
21,0.0,154,3,737,208,113918,0.0,0.06965174129353234,0.0,6.499276807744302e-06
22,6.0,166,4,736,178,113948,0.375,0.05638586956521739,0.0001893700290367378,8.18429695705867e-06
23,3.0,279,7,733,573,113553,0.061224489795918366,0.05437536542584292,9.137176429739681e-06,4.287962403145649e-06
24,10.0,207,3,737,180,113946,1.1111111111111112,0.09362279511533243,0.00030864197530864197,1.0092499956119565e-05
25,2.0,398,8,732,1039,113087,0.03125,0.06796448087431695,1.8526735468786618e-06,3.387309197575133e-06
26,5.0,361,2,738,892,113234,1.25,0.244579945799458,6.284059603048523e-06,3.574090115860715e-06
27,14.0,613,5,735,1556,112570,0.56,0.16680272108843539,5.782409579635345e-06,3.4996790343306525e-06
28,0.0,56,2,738,157,113969,0.0,0.037940379403794036,0.0,3.1296922679778884e-06
29,5.0,69,3,737,292,113834,0.5555555555555556,0.031207598371777476,5.8641396134359164e-05,2.0758417508214917e-06
30,0.0,0,2,738,36,114090,0.0,0.0,0.0,0.0
31,0.0,51,3,737,100,114026,0.0,0.023066485753052916,0.0,4.472664129233684e-06
32,49.0,1480,10,730,593,113533,0.49,0.20273972602739726,0.00013934349308543462,2.198289614823863e-05
33,1.0,28,2,738,257,113869,0.25,0.018970189701897018,1.5140274644582053e-05,9.567961108151688e-07
34,61.0,914,9,731,935,113191,0.7530864197530864,0.13892688858489133,6.977608739168978e-05,8.636199935965507e-06
35,64.0,1096,11,729,1345,112781,0.5289256198347108,0.1366753959346552,3.5378173325410094e-05,7.22524085152496e-06
36,0.0,94,2,738,439,113687,0.0,0.06368563685636856,0.0,1.8834431978477133e-06
37,5.0,157,3,737,155,113971,0.5555555555555556,0.0710085933966531,0.0002081165452653486,8.887376839778993e-06
38,3.0,93,4,736,132,113994,0.1875,0.03158967391304348,0.0001721763085399449,6.180548577516839e-06
39,17.0,184,4,736,427,113699,1.0625,0.0625,9.323804770497288e-05,3.789948451139727e-06
40,6.0,175,4,736,329,113797,0.375,0.059442934782608696,5.5431860385620976e-05,4.674243553143064e-06
41,8.0,592,7,733,311,113815,0.16326530612244897,0.1153771194698889,8.271213076787875e-05,1.672483396293952e-05
42,210.0,541,12,728,424,113702,1.4583333333333333,0.06192765567765568,0.0011681203275186898,1.1221820163466035e-05
43,3.0,396,3,737,291,113835,0.3333333333333333,0.1791044776119403,3.5427073369468946e-05,1.1954361508042705e-05
44,0.0,13,1,739,30,114096,0.0,0.017591339648173207,0.0,3.797971299023045e-06
45,3.0,54,4,736,348,113778,0.1875,0.018342391304347828,2.4772096710265558e-05,1.363817379397629e-06
46,8.0,404,2,738,281,113845,2.0,0.27371273712737126,0.00010131583946505236,1.2628770872052577e-05
47,1.0,68,2,738,71,114055,0.25,0.04607046070460705,0.00019837333862328903,8.397233605481912e-06
48,7.0,150,3,737,952,113174,0.7777777777777778,0.06784260515603799,7.723677706376668e-06,1.3922192836701366e-06
49,3.0,112,2,738,16,114110,0.75,0.07588075880758807,0.01171875,6.134431688721409e-05
50,0.0,191,2,738,462,113664,0.0,0.1294037940379404,0.0,3.6372106684606684e-06
51,100.0,2319,8,732,2187,111939,1.5625,0.39600409836065575,2.0907515812876896e-05,9.472629315513321e-06
52,11.0,554,5,735,463,113663,0.44,0.15074829931972789,5.131338952926963e-05,1.0527122075414897e-05
53,13.0,266,4,736,574,113552,0.8125,0.09035326086956522,3.9456591678908325e-05,4.081078573220564e-06
54,14.0,748,6,734,601,113525,0.3888888888888889,0.16984559491371481,3.875958261466607e-05,1.0963156538998901e-05
55,2.0,77,3,737,692,113434,0.2222222222222222,0.03482587064676617,4.176551171104948e-06,9.809376051323063e-07
56,0.0,4,1,739,171,113955,0.0,0.005412719891745603,0.0,2.052723694923178e-07
57,5.0,191,4,736,232,113894,0.3125,0.06487771739130435,9.289536266349584e-05,7.228439268696907e-06
58,0.0,19,1,739,34,114092,0.0,0.02571041948579161,0.0,4.898008005922981e-06
59,0.0,6,1,739,40,114086,0.0,0.008119079837618403,0.0,1.3147976088214154e-06
60,1.0,270,2,738,113,114013,0.25,0.18292682926829268,7.831466833737959e-05,2.095708849844712e-05
61,0.0,136,1,739,42,114084,0.0,0.18403247631935046,0.0,2.838343008743766e-05
62,0.0,340,1,739,664,113462,0.0,0.46008119079837617,0.0,4.512948764970513e-06
63,0.0,0,1,739,14,114112,0.0,0.0,0.0,0.0
64,2.0,30,2,738,80,114046,0.5,0.02032520325203252,0.0003125,3.288146888097785e-06
65,4.0,213,3,737,1255,112871,0.4444444444444444,0.09633649932157395,2.5396422279011446e-06,1.5036733575307086e-06
66,8.0,458,5,735,214,113912,0.32,0.12462585034013605,0.00017468774565464234,1.8788072511130086e-05
67,0.0,3,1,739,12,114114,0.0,0.0040595399188092015,0.0,2.190791664475875e-06
68,1.0,132,2,738,140,113986,0.25,0.08943089430894309,5.102040816326531e-05,8.271692513616961e-06
69,73.0,1920,13,727,2031,112095,0.4319526627218935,0.20315310549148238,1.7697137015356025e-05,8.433445913247645e-06
70,0.0,0,1,739,17,114109,0.0,0.0,0.0,0.0
71,16.0,125,6,734,3494,110632,0.4444444444444444,0.02838328792007266,1.3106121246693571e-06,3.2337493076672084e-07
72,0.0,33,1,739,135,113991,0.0,0.044654939106901215,0.0,2.1444188088923198e-06
73,200.0,665,12,728,3765,110361,1.3888888888888888,0.07612179487179487,1.4109123488339691e-05,1.6004460455162283e-06
74,0.0,0,1,739,4,114122,0.0,0.0,0.0,0.0
75,93.0,1459,8,732,1893,112233,1.453125,0.24914617486338797,2.5952650644672215e-05,6.867269735327093e-06
76,8.0,653,5,735,1437,112689,0.32,0.17768707482993198,3.874150168840307e-06,4.032504754881976e-06
77,82.0,1684,7,733,963,113163,1.6734693877551021,0.3282011303839408,8.84221922449424e-05,1.545294816327809e-05
78,8.0,425,4,736,1365,112761,0.5,0.14436141304347827,4.293630667257041e-06,2.7611967910475374e-06
79,0.0,8,1,739,4,114122,0.0,0.010825439783491205,0.0,1.7525104712500656e-05
80,20.0,247,5,735,395,113731,0.8,0.06721088435374149,0.00012818458580355713,5.498205904249524e-06
81,1.0,200,2,738,61,114065,0.25,0.13550135501355012,0.0002687449610319806,2.8744036510675174e-05
82,50.0,626,8,732,675,113451,0.78125,0.10689890710382513,0.00010973936899862826,8.174519461330508e-06
83,1.0,325,2,738,144,113982,0.25,0.22018970189701897,4.8225308641975306e-05,1.9800884740085668e-05
84,49.0,416,6,734,338,113788,1.3611111111111112,0.09445958219800181,0.0004289065508910752,1.0816335912128087e-05
85,6.0,231,3,737,68,114058,0.6666666666666666,0.1044776119402985,0.0012975778546712802,2.9783608545910077e-05
86,17.0,283,5,735,648,113478,0.68,0.07700680272108844,4.048544429202865e-05,3.848573248221932e-06
87,0.0,2,2,738,92,114034,0.0,0.0013550135501355014,0.0,1.906372698912834e-07
88,2.0,13,4,736,679,113447,0.125,0.004415760869565217,4.338008984016606e-06,1.6876429214485435e-07
89,0.0,6,1,739,132,113994,0.0,0.008119079837618403,0.0,3.987450695172154e-07
90,0.0,49,1,739,8,114118,0.0,0.06630581867388363,0.0,5.367251441490387e-05
91,3.0,208,4,736,809,113317,0.1875,0.07065217391304347,4.583784708799797e-06,2.2689229345380937e-06
92,13.0,989,5,735,587,113539,0.52,0.2691156462585034,3.772829244650563e-05,1.483929011296811e-05
93,39.0,758,9,731,2128,111998,0.48148148148148145,0.11521507827937376,8.612343829498559e-06,3.1804407892890675e-06
94,2.0,266,2,738,56,114070,0.5,0.1802168021680217,0.0006377551020408163,4.164109757166652e-05
95,0.0,129,1,739,8,114118,0.0,0.17456021650879566,0.0,0.00014130110937801224
96,0.0,73,1,739,63,114063,0.0,0.09878213802435724,0.0,1.0158685627505491e-05
97,0.0,0,1,739,50,114076,0.0,0.0,0.0,0.0
98,0.0,4,1,739,23,114103,0.0,0.005412719891745603,0.0,1.5241759066655642e-06
99,7.0,389,3,737,134,113992,0.7777777777777778,0.1759384893713252,0.00038984183559812876,2.5466568483988927e-05
100,0.0,8,2,738,239,113887,0.0,0.005420054200542005,0.0,2.939124162308282e-07
101,0.0,10,1,739,17,114109,0.0,0.013531799729364006,0.0,5.155029788339632e-06
102,0.0,116,2,738,125,114001,0.0,0.07859078590785908,0.0,8.140279471232709e-06
103,1.0,62,2,738,400,113726,0.25,0.04200542005420054,6.25e-06,1.3629249248193025e-06
104,9.0,257,4,736,285,113841,0.5625,0.08729619565217392,0.00011080332409972299,7.921174146088952e-06
105,2.0,108,2,738,97,114029,0.5,0.07317073170731707,0.0002125624402168137,9.764200877458104e-06
106,1.0,8,2,738,50,114076,0.25,0.005420054200542005,0.0004,1.4025737227813037e-06
107,0.0,19,1,739,6,114120,0.0,0.02571041948579161,0.0,2.774856875803248e-05
108,0.0,39,2,738,17,114109,0.0,0.026422764227642278,0.0,2.0104616174524563e-05
109,0.0,44,1,739,7,114119,0.0,0.05953991880920163,0.0,5.508034845831356e-05
110,21.0,733,8,732,2196,111930,0.328125,0.1251707650273224,4.3546637204256126e-06,2.9821201352588796e-06
111,19.0,781,8,732,640,113486,0.296875,0.1333674863387978,4.638671875e-05,1.0752978340940733e-05
112,0.0,44,1,739,5,114121,0.0,0.05953991880920163,0.0,7.711113642537307e-05
113,0.0,486,1,739,140,113986,0.0,0.6576454668470907,0.0,3.0454867891044263e-05
114,0.0,0,1,739,114,114012,0.0,0.0,0.0,0.0
115,0.0,6,1,739,625,113501,0.0,0.008119079837618403,0.0,8.458075259248817e-08
116,0.0,17,1,739,42,114084,0.0,0.023004059539918808,0.0,3.5479287609297077e-06
117,0.0,6,1,739,10,114116,0.0,0.008119079837618403,0.0,5.257807844649304e-06
118,0.0,52,1,739,28,114098,0.0,0.07036535859269283,0.0,1.6276734536476163e-05
119,0.0,28,1,739,22,114104,0.0,0.037889039242219216,0.0,1.115409865322226e-05
120,0.0,2,1,739,44,114082,0.0,0.0027063599458728013,0.0,3.984374875488285e-07
121,0.0,25,1,739,6,114120,0.0,0.03382949932341001,0.0,3.651127468162168e-05
122,0.0,195,1,739,58,114068,0.0,0.2638700947225981,0.0,2.9474251898141824e-05
123,0.0,0,1,739,13,114113,0.0,0.0,0.0,0.0
124,0.0,4,1,739,54,114072,0.0,0.005412719891745603,0.0,6.493624559407574e-07
125,0.0,49,1,739,16,114110,0.0,0.06630581867388363,0.0,2.6838138638156164e-05
126,0.0,1,1,739,166,113960,0.0,0.0013531799729364006,0.0,5.2861498644631175e-08
127,0.0,8,1,739,126,114000,0.0,0.010825439783491205,0.0,5.56947925368978e-07
128,0.0,6,1,739,39,114087,0.0,0.008119079837618403,0.0,1.3484985480041885e-06
129,0.0,82,1,739,80,114046,0.0,0.11096075778078485,0.0,8.987601494133945e-06
130,0.0,0,1,739,49,114077,0.0,0.0,0.0,0.0
131,1.0,25,2,738,47,114079,0.25,0.016937669376693765,0.0004526935264825713,4.662688957801359e-06
