label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,2.0,280,6,734,398,113728,0.05555555555555555,0.06357856494096276,1.262594378929825e-05,6.185966410555874e-06
1,2.0,187,3,737,254,113872,0.2222222222222222,0.0845771144278607,3.1000062000124e-05,6.465333641641008e-06
2,0.0,7,1,739,3,114123,0.0,0.009472259810554804,0.0,2.0445776340731784e-05
3,22.0,292,5,735,395,113731,0.88,0.07945578231292517,0.00014100304438391284,6.499903336197817e-06
4,67.0,1977,7,733,3563,110563,1.3673469387755102,0.3853050087702202,5.277681260978266e-06,5.018582093477227e-06
5,2.0,45,2,738,208,113918,0.5,0.03048780487804878,4.622781065088757e-05,1.8991393269382701e-06
6,0.0,25,2,738,103,114023,0.0,0.016937669376693765,0.0,2.1286797102509296e-06
7,29.0,1484,7,733,1780,112346,0.5918367346938775,0.2892223738062756,9.15288473677566e-06,7.420894959932168e-06
8,0.0,351,2,738,738,113388,0.0,0.23780487804878048,0.0,4.194533425914214e-06
9,12.0,479,6,734,549,113577,0.3333333333333333,0.10876475930971843,3.981406830103417e-05,7.681972989830143e-06
10,0.0,91,2,738,69,114057,0.0,0.061653116531165314,0.0,1.156299551724265e-05
11,1.0,140,4,736,255,113871,0.0625,0.04755434782608696,1.5378700499807768e-05,4.8214172866062235e-06
12,8.0,787,6,734,572,113554,0.2222222222222222,0.17870118074477748,2.4451073402122352e-05,1.211647432828545e-05
13,0.0,20,2,738,25,114101,0.0,0.013550135501355014,0.0,7.011332065450785e-06
14,10.0,547,5,735,957,113169,0.4,0.14884353741496598,1.0918830505902174e-05,5.0506574012310474e-06
15,82.0,1282,6,734,1515,112611,2.2777777777777777,0.29109900090826524,3.572634491171889e-05,7.514404635977358e-06
16,0.0,190,2,738,34,114092,0.0,0.12872628726287264,0.0,4.898008005922981e-05
17,0.0,10,3,737,191,113935,0.0,0.004522840343735866,0.0,4.5952535166900754e-07
18,60.0,2154,14,726,4945,109181,0.30612244897959184,0.21192443919716647,2.4536841556412756e-06,3.9896273763044415e-06
19,0.0,88,2,738,174,113952,0.0,0.05962059620596206,0.0,4.438247037671841e-06
20,4.0,156,2,738,65,114061,1.0,0.10569105691056911,0.0009467455621301775,2.1041372598872533e-05
21,13.0,858,5,735,362,113764,0.52,0.23346938775510204,9.920332102194682e-05,2.0834057749871255e-05
22,44.0,1511,5,735,874,113252,1.76,0.411156462585034,5.7600971885489267e-05,1.5265363542763747e-05
23,10.0,543,7,733,877,113249,0.20408163265306123,0.10582732410836095,1.3001720127572878e-05,5.467211316366244e-06
24,0.0,19,1,739,6,114120,0.0,0.02571041948579161,0.0,2.774856875803248e-05
25,1.0,320,4,736,364,113762,0.0625,0.10869565217391304,7.547397657287767e-06,7.727719969065937e-06
26,20.0,872,7,733,643,113483,0.40816326530612246,0.16994737867862014,4.8373559979586355e-05,1.1950187070448505e-05
27,12.0,222,4,736,103,114023,0.75,0.07540760869565218,0.0011311150909605052,1.8902675827028254e-05
28,1.0,375,3,737,144,113982,0.1111111111111111,0.16960651289009498,4.8225308641975306e-05,2.2847174700098846e-05
29,0.0,36,2,738,9,114117,0.0,0.024390243902439025,0.0,3.50517451387611e-05
30,26.0,387,4,736,1485,112641,1.625,0.13145380434782608,1.179018014034849e-05,2.313598606245156e-06
31,0.0,123,2,738,58,114068,0.0,0.08333333333333333,0.0,1.8591451197289456e-05
