label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,3.0,543,3,737,846,113280,0.3333333333333333,0.24559023066485752,4.191606726690475e-06,5.665995512281124e-06
1,11.0,339,3,737,435,113691,1.2222222222222223,0.15332428765264586,5.8131853613423174e-05,6.854635325818106e-06
2,84.0,1503,6,734,5255,108871,2.3333333333333335,0.3412806539509537,3.0418223412797926e-06,2.6270845371770523e-06
3,2.0,139,2,738,239,113887,0.5,0.09417344173441734,3.5013392622678176e-05,5.10672823201064e-06
4,60.0,372,6,734,200,113926,1.6666666666666667,0.08446866485013624,0.0015,1.6326387304039466e-05
5,5.0,299,3,737,90,114036,0.5555555555555556,0.1352329262777024,0.0006172839506172839,2.9133100268531187e-05
6,13.0,199,2,738,144,113982,3.25,0.1348238482384824,0.000626929012345679,1.2124234040852455e-05
7,6.0,746,2,738,944,113182,1.5,0.505420054200542,6.732979029014651e-06,6.982154735630539e-06
8,4.0,156,2,738,51,114075,1.0,0.10569105691056911,0.0015378700499807767,2.6814144461203285e-05
9,23.0,1303,5,735,2713,111413,0.92,0.3545578231292517,3.1248433332622318e-06,4.310808726938815e-06
10,1.0,5,2,738,316,113810,0.25,0.0033875338753387536,1.00144207659029e-05,1.3902807143595977e-07
11,0.0,123,2,738,167,113959,0.0,0.08333333333333333,0.0,6.463087128772492e-06
12,0.0,118,2,738,168,113958,0.0,0.07994579945799458,0.0,6.163507190201235e-06
13,5.0,573,2,738,1008,113118,1.25,0.3882113821138211,4.920949861426052e-06,5.025304380844613e-06
14,2.0,519,2,738,268,113858,0.5,0.3516260162601626,2.784584539986634e-05,1.7008617437326358e-05
15,2.0,314,2,738,255,113871,0.5,0.2127371273712737,3.0757400999615536e-05,1.0813750199959672e-05
16,90.0,1044,10,730,723,113403,0.9,0.143013698630137,0.0001721733441228629,1.2733202847275879e-05
17,8.0,802,4,736,1599,112527,0.5,0.27241847826086957,3.1289099151635187e-06,4.457272273971876e-06
18,1.0,230,2,738,193,113933,0.25,0.15582655826558264,2.684635829149776e-05,1.0459742520249494e-05
19,6.0,66,3,737,91,114035,0.6666666666666666,0.029850746268656716,0.0007245501750996257,6.360106329413998e-06
20,0.0,0,2,738,22,114104,0.0,0.0,0.0,0.0
21,3.0,167,2,738,195,113931,0.75,0.11314363143631437,7.889546351084812e-05,7.516920385235418e-06
22,2.0,439,2,738,382,113744,0.5,0.29742547425474253,1.3705764644609523e-05,1.0103518952084188e-05
23,0.0,58,2,738,126,114000,0.0,0.03929539295392954,0.0,4.03787245892509e-06
24,2.0,398,3,737,84,114042,0.2222222222222222,0.18000904568068749,0.0002834467120181406,4.154693216617771e-05
25,3.0,251,2,738,912,113214,0.75,0.17005420054200543,3.6068790397045243e-06,2.43096523615113e-06
26,5.0,634,3,737,1144,112982,0.5555555555555556,0.28674807779285394,3.820480219081618e-06,4.9051690021047975e-06
27,9.0,628,2,738,769,113357,2.25,0.4254742547425474,1.5219130108343297e-05,7.204186715403984e-06
28,1.0,27,2,738,176,113950,0.25,0.018292682926829267,3.228305785123967e-05,1.3462842554549445e-06
29,1.0,414,2,738,438,113688,0.25,0.2804878048780488,5.21256854527637e-06,8.314030323798948e-06
30,2.0,261,2,738,175,113951,0.5,0.17682926829268292,6.530612244897959e-05,1.3088332453673697e-05
31,0.0,30,2,738,208,113918,0.0,0.02032520325203252,0.0,1.2660928846255134e-06
32,1.0,64,2,738,62,114064,0.25,0.04336043360433604,0.00026014568158168577,9.049814705043914e-06
33,0.0,214,2,738,545,113581,0.0,0.14498644986449866,0.0,3.4570971417641648e-06
34,4.0,688,2,738,823,113303,1.0,0.46612466124661245,5.905549592590898e-06,7.3781451340988066e-06
35,2.0,239,2,738,156,113970,0.5,0.1619241192411924,8.21827744904668e-05,1.3442583855850505e-05
36,1.0,309,2,738,412,113714,0.25,0.20934959349593496,5.891224432085965e-06,6.595493958527534e-06
37,3.0,23,2,738,286,113840,0.75,0.015582655826558265,3.667661010318353e-05,7.064263915985631e-07
38,3.0,250,2,738,214,113912,0.75,0.16937669376693767,6.550790462049087e-05,1.0255498095595025e-05
39,2.0,243,2,738,102,114024,0.5,0.16463414634146342,0.00019223375624759708,2.0893434199611227e-05
40,4.0,591,3,737,256,113870,0.4444444444444444,0.2672998643147897,6.103515625e-05,2.0273941775709142e-05
41,12.0,644,2,738,361,113765,3.0,0.4363143631436314,9.208032473661191e-05,1.5680864220151543e-05
42,2.0,527,2,738,339,113787,0.5,0.35704607046070463,1.74032596305288e-05,1.3662125474671366e-05
43,0.0,316,1,739,116,114010,0.0,0.42760487144790255,0.0,2.389385081163479e-05
44,2.0,353,2,738,233,113893,0.5,0.23915989159891599,3.6839875481220875e-05,1.3302147271803077e-05
45,12.0,69,4,736,343,113783,0.75,0.0234375,0.00010199831702776904,1.7679809880036341e-06
46,0.0,171,2,738,440,113686,0.0,0.11585365853658537,0.0,3.418506796231406e-06
47,7.0,685,2,738,428,113698,1.75,0.4640921409214092,3.821294436195301e-05,1.4076477068370826e-05
48,7.0,535,2,738,678,113448,1.75,0.3624661246612466,1.5227852176712698e-05,6.955482209670632e-06
49,4.0,461,2,738,214,113912,1.0,0.31233062330623307,8.734387282732117e-05,1.8911138488277228e-05
50,11.0,611,3,737,354,113772,1.2222222222222223,0.27634554500226144,8.777809697085767e-05,1.5170592945232323e-05
51,9.0,499,2,738,429,113697,2.25,0.33807588075880757,4.8902146804244705e-05,1.0230438473927748e-05
52,4.0,581,2,738,572,113554,1.0,0.39363143631436315,1.2225536701061176e-05,8.944944834477568e-06
53,0.0,82,1,739,48,114078,0.0,0.11096075778078485,0.0,1.4975133972661979e-05
54,0.0,158,2,738,1030,113096,0.0,0.1070460704607046,0.0,1.3563526406984083e-06
55,0.0,44,1,739,5,114121,0.0,0.05953991880920163,0.0,7.711113642537307e-05
56,2.0,310,3,737,1600,112526,0.2222222222222222,0.14020805065581185,7.8125e-07,1.7218242894975384e-06
57,0.0,38,1,739,281,113845,0.0,0.05142083897158322,0.0,1.1878546859851433e-06
58,0.0,19,1,739,34,114092,0.0,0.02571041948579161,0.0,4.898008005922981e-06
59,3.0,510,3,737,232,113894,0.3333333333333333,0.23066485753052918,5.5737217598097505e-05,1.930106820437394e-05
60,2.0,310,2,738,357,113769,0.5,0.21002710027100271,1.569255153041609e-05,7.632547872755973e-06
61,1.0,179,2,738,69,114057,0.25,0.12127371273712736,0.00021003990758244065,2.2744793380070707e-05
62,1.0,26,2,738,480,113646,0.25,0.017615176151761516,4.340277777777778e-06,4.7662624876077174e-07
63,3.0,437,2,738,36,114090,0.75,0.296070460704607,0.0023148148148148147,0.0001063974834682171
64,2.0,30,2,738,80,114046,0.5,0.02032520325203252,0.0003125,3.288146888097785e-06
65,5.0,489,2,738,1442,112684,1.25,0.3313008130081301,2.4045814008514143e-06,3.0094098893073808e-06
66,2.0,91,2,738,125,114001,0.5,0.061653116531165314,0.000128,6.385908895536004e-06
67,0.0,148,1,739,31,114095,0.0,0.20027063599458728,0.0,4.184402075802705e-05
68,3.0,410,2,738,331,113795,0.75,0.2777777777777778,2.738200637088015e-05,1.088510650612108e-05
69,6.0,307,2,738,270,113856,1.5,0.20799457994579945,8.23045267489712e-05,9.986623779484938e-06
70,2.0,62,2,738,220,113906,0.5,0.04200542005420054,4.132231404958678e-05,2.4741293857933894e-06
71,16.0,160,2,738,484,113642,4.0,0.10840108401084012,6.830134553650706e-05,2.9089466253382925e-06
72,4.0,704,2,738,1428,112698,1.0,0.47696476964769646,1.961568941302011e-06,4.374498206530301e-06
73,3.0,220,2,738,274,113852,0.75,0.14905149051490515,3.995950769886515e-05,7.05231096536905e-06
74,2.0,709,2,738,757,113369,0.5,0.4803523035230352,3.4901029405862327e-06,8.261445454890044e-06
75,7.0,205,2,738,74,114052,1.75,0.1388888888888889,0.0012783053323593865,2.4289536967964353e-05
76,3.0,174,2,738,1008,113118,0.75,0.11788617886178862,2.9525699168556312e-06,1.5260086601517673e-06
77,0.0,3,1,739,61,114065,0.0,0.0040595399188092015,0.0,4.3116054766012764e-07
78,0.0,62,1,739,49,114077,0.0,0.08389715832205684,0.0,1.1091684760722842e-05
79,0.0,420,1,739,144,113982,0.0,0.5683355886332883,0.0,2.5588835664110708e-05
80,0.0,172,1,739,800,113326,0.0,0.2327469553450609,0.0,1.8971815823376806e-06
81,1.0,304,2,738,41,114085,0.25,0.20596205962059622,0.000594883997620464,6.499219131648738e-05
82,0.0,0,1,739,102,114024,0.0,0.0,0.0,0.0
83,0.0,176,1,739,20,114106,0.0,0.2381596752368065,0.0,7.712127320211032e-05
84,4.0,141,2,738,227,113899,1.0,0.09552845528455285,7.762619107686934e-05,5.453475223218283e-06
85,0.0,148,1,739,110,114016,0.0,0.20027063599458728,0.0,1.1800576633582528e-05
86,0.0,0,1,739,6,114120,0.0,0.0,0.0,0.0
87,0.0,195,1,739,118,114008,0.0,0.2638700947225981,0.0,1.4494968536254963e-05
88,0.0,49,1,739,335,113791,0.0,0.06630581867388363,0.0,1.2854149863909967e-06
89,0.0,13,1,739,30,114096,0.0,0.017591339648173207,0.0,3.797971299023045e-06
90,0.0,98,1,739,44,114082,0.0,0.13261163734776726,0.0,1.9523436889892596e-05
91,4.0,253,2,738,329,113797,1.0,0.1714092140921409,3.695457359041398e-05,6.75762067968683e-06
92,0.0,84,1,739,207,113919,0.0,0.11366711772665765,0.0,3.5621547015798536e-06
93,0.0,1,1,739,1004,113122,0.0,0.0013531799729364006,0.0,8.804794259781298e-09
94,3.0,69,2,738,240,113886,0.75,0.046747967479674794,5.208333333333334e-05,2.5244542788402436e-06
95,0.0,129,1,739,8,114118,0.0,0.17456021650879566,0.0,0.00014130110937801224
96,0.0,0,1,739,78,114048,0.0,0.0,0.0,0.0
97,0.0,4,1,739,23,114103,0.0,0.005412719891745603,0.0,1.5241759066655642e-06
98,0.0,15,1,739,13,114113,0.0,0.02029769959404601,0.0,1.011143475192269e-05
99,0.0,73,1,739,131,113995,0.0,0.09878213802435724,0.0,4.8883890380889214e-06
100,1.0,44,2,738,82,114044,0.25,0.02981029810298103,0.000148720999405116,4.705073180997322e-06
101,0.0,10,1,739,17,114109,0.0,0.013531799729364006,0.0,5.155029788339632e-06
102,0.0,39,1,739,4,114122,0.0,0.05277401894451962,0.0,8.54348854734407e-05
103,2.0,106,2,738,165,113961,0.5,0.07181571815718157,7.346189164370983e-05,5.637228897818047e-06
104,0.0,11,1,739,74,114052,0.0,0.014884979702300407,0.0,1.3033410080371117e-06
105,1.0,44,2,738,138,113988,0.25,0.02981029810298103,5.250997689561016e-05,2.7971416264005414e-06
106,0.0,93,1,739,226,113900,0.0,0.12584573748308525,0.0,3.6128571095589205e-06
107,0.0,97,1,739,22,114104,0.0,0.13125845737483086,0.0,3.86409846200914e-05
108,0.0,5,1,739,91,114035,0.0,0.006765899864682003,0.0,4.81826237076818e-07
109,3.0,291,2,738,339,113787,0.75,0.19715447154471544,2.6104889445793198e-05,7.543981998347946e-06
110,0.0,7,1,739,175,113951,0.0,0.009472259810554804,0.0,3.510280734701758e-07
111,0.0,23,1,739,20,114106,0.0,0.03112313937753721,0.0,1.0078348202548508e-05
112,0.0,72,1,739,103,114023,0.0,0.09742895805142084,0.0,6.1305975655226775e-06
113,0.0,4,1,739,171,113955,0.0,0.005412719891745603,0.0,2.052723694923178e-07
114,2.0,358,2,738,160,113966,0.5,0.24254742547425473,7.8125e-05,1.96330484530474e-05
115,0.0,272,1,739,171,113955,0.0,0.3680649526387009,0.0,1.395852112547761e-05
116,0.0,74,1,739,21,114105,0.0,0.10013531799729364,0.0,3.0882165757938076e-05
117,0.0,6,1,739,10,114116,0.0,0.008119079837618403,0.0,5.257807844649304e-06
118,0.0,52,1,739,28,114098,0.0,0.07036535859269283,0.0,1.6276734536476163e-05
119,0.0,6,1,739,40,114086,0.0,0.008119079837618403,0.0,1.3147976088214154e-06
120,0.0,2,1,739,44,114082,0.0,0.0027063599458728013,0.0,3.984374875488285e-07
121,0.0,135,1,739,26,114100,0.0,0.18267929634641408,0.0,4.550664059866514e-05
122,0.0,0,2,738,37,114089,0.0,0.0,0.0,0.0
123,0.0,136,1,739,42,114084,0.0,0.18403247631935046,0.0,2.838343008743766e-05
124,0.0,4,1,739,54,114072,0.0,0.005412719891745603,0.0,6.493624559407574e-07
125,1.0,6,2,738,216,113910,0.25,0.0040650406504065045,2.143347050754458e-05,2.438572362196276e-07
126,0.0,1,1,739,166,113960,0.0,0.0013531799729364006,0.0,5.2861498644631175e-08
127,0.0,325,1,739,216,113910,0.0,0.4397834912043302,0.0,1.320893362856316e-05
128,0.0,0,1,739,14,114112,0.0,0.0,0.0,0.0
129,0.0,0,2,738,50,114076,0.0,0.0,0.0,0.0
130,0.0,301,1,739,236,113890,0.0,0.40730717185385656,0.0,1.1198733240965487e-05
131,0.0,1,1,739,14,114112,0.0,0.0013531799729364006,0.0,6.259514461982213e-07
132,0.0,95,1,739,202,113924,0.0,0.12855209742895804,0.0,4.1281646510214735e-06
