label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,153.0,3957,49,691,6375,107751,0.06372344856309871,0.11686700729495851,3.7647058823529414e-06,5.760557974895279e-06
1,37.0,982,25,715,1891,112235,0.0592,0.054937062937062936,1.034710047677761e-05,4.626916350841539e-06
2,1.0,286,4,736,357,113769,0.0625,0.09714673913043478,7.846275765208045e-06,7.041640940671639e-06
3,141.0,3125,36,704,4830,109296,0.1087962962962963,0.12330334595959595,6.044005503902884e-06,5.919685346276399e-06
4,29.0,1525,28,712,1471,112655,0.036989795918367346,0.07649478330658106,1.3402093776760862e-05,9.202518496986749e-06
5,0.0,294,8,732,155,113971,0.0,0.050204918032786885,0.0,1.6642603763662574e-05
6,218.0,3401,36,704,4803,109323,0.16820987654320987,0.1341934974747475,9.449989377431665e-06,6.477128369384418e-06
7,391.0,3702,25,715,5519,108607,0.6256,0.2071048951048951,1.283677618844335e-05,6.176155228355723e-06
8,4.0,208,15,725,546,113580,0.017777777777777778,0.019126436781609194,1.3417595835178253e-05,3.3540445584819593e-06
9,393.0,5570,45,695,8296,105830,0.19407407407407407,0.17809752198241408,5.710249226079606e-06,6.3442115413896364e-06
10,243.0,2943,31,709,2836,111290,0.25286160249739853,0.13390054142590654,3.0212997905232146e-05,9.32455023857288e-06
11,177.0,2213,38,702,7856,106270,0.12257617728531855,0.0829584645374119,2.8679416876485496e-06,2.6507529815401225e-06
12,1026.0,9371,61,679,22801,91325,0.27573233001881214,0.2262488230039354,1.9735110917218884e-06,4.500309291211732e-06
13,896.0,6942,54,686,18062,96064,0.30727023319615915,0.18739876903142208,2.7464793230997635e-06,4.000903763932228e-06
14,451.0,450,17,723,580,113546,1.560553633217993,0.0366121552355382,0.001340665873959572,6.8330198242608035e-06
15,3.0,445,20,720,569,113557,0.0075,0.03090277777777778,9.266094433857073e-06,6.887059482975599e-06
16,170.0,2209,27,713,2504,111622,0.23319615912208505,0.11474728585528024,2.711316845124478e-05,7.90335685082292e-06
17,31.0,1227,15,725,900,113226,0.13777777777777778,0.11282758620689655,3.827160493827161e-05,1.2040815124912417e-05
18,39.0,1269,10,730,203,113923,0.39,0.17383561643835616,0.0009463952049309617,5.487242722798378e-05
19,318.0,2155,17,723,2312,111814,1.1003460207612457,0.17533154340574403,5.949102620897738e-05,8.336106619971886e-06
20,172.0,3582,35,705,7207,106919,0.1404081632653061,0.14516717325227962,3.3114591561643515e-06,4.648535706775133e-06
21,3.0,136,6,734,137,113989,0.08333333333333333,0.030881017257039057,0.0001598380307954606,8.70874145686871e-06
22,52.0,2228,27,713,3089,111037,0.07133058984910837,0.11573424757155472,5.449636399211438e-06,6.495753839711379e-06
23,55.0,823,25,715,856,113270,0.088,0.04604195804195804,7.506114071097913e-05,8.488113340962665e-06
24,76.0,1933,21,719,1644,112482,0.17233560090702948,0.12802172329293332,2.8119653565868068e-05,1.0453145874521324e-05
25,16.0,1193,23,717,1962,112164,0.030245746691871456,0.07234248984294464,4.156444411192889e-06,5.421106657533397e-06
26,236.0,3298,31,709,3885,110241,0.24557752341311134,0.15005232267164112,1.5636154632293627e-05,7.70045671670294e-06
27,86.0,821,11,729,2480,111646,0.7107438016528925,0.10238184312258386,1.3982830385015609e-05,2.965161197864448e-06
