label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,36981.0,1521,707,33,112934,1192,0.07398434327166804,0.0651922335090652,2.8995408348886617e-06,1.1298694028453752e-05
1,0.0,14,2,738,40,114086,0.0,0.009485094850948509,0.0,3.0678610872499695e-06
2,0.0,59,3,737,16,114110,0.0,0.02668475802804161,0.0,3.231530978880028e-05
3,5.0,233,12,728,224,113902,0.034722222222222224,0.02667124542124542,9.964923469387755e-05,9.132223941884879e-06
4,40.0,996,8,732,816,113310,0.625,0.17008196721311475,6.007304882737409e-05,1.077211398194438e-05
5,0.0,8,2,738,17,114109,0.0,0.005420054200542005,0.0,4.124023830671706e-06
6,0.0,23,1,739,20,114106,0.0,0.03112313937753721,0.0,1.0078348202548508e-05
7,1.0,25,2,738,47,114079,0.25,0.016937669376693765,0.0004526935264825713,4.662688957801359e-06
8,0.0,36,2,738,9,114117,0.0,0.024390243902439025,0.0,3.50517451387611e-05
9,0.0,153,1,739,3,114123,0.0,0.2070365358592693,0.0,0.00044688625430456614
