label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,30.0,666,6,734,424,113702,0.8333333333333334,0.15122615803814715,0.00016687433250267,1.3814662160570018e-05
1,0.0,87,1,739,40,114086,0.0,0.11772665764546685,0.0,1.9064565327910525e-05
2,0.0,47,1,739,246,113880,0.0,0.06359945872801083,0.0,1.6777038160265692e-06
3,0.0,67,1,739,51,114075,0.0,0.09066305818673884,0.0,1.1516331275003975e-05
4,0.0,13,1,739,242,113884,0.0,0.017591339648173207,0.0,4.7169934551352963e-07
5,0.0,39,1,739,18,114108,0.0,0.05277401894451962,0.0,1.8987859454785524e-05
6,9.0,389,4,736,802,113324,0.5625,0.13213315217391305,1.3992450295707117e-05,4.280094300269938e-06
7,0.0,4,1,739,88,114038,0.0,0.005412719891745603,0.0,3.985912191948776e-07
8,0.0,33,1,739,10,114116,0.0,0.044654939106901215,0.0,2.8917943145571174e-05
9,0.0,324,1,739,406,113720,0.0,0.43843031123139375,0.0,7.017495222038747e-06
10,0.0,116,1,739,114,114012,0.0,0.15696887686062247,0.0,8.92488386879559e-06
11,0.0,101,1,739,10,114116,0.0,0.13667117726657646,0.0,8.850643205159662e-05
12,0.0,0,1,739,18,114108,0.0,0.0,0.0,0.0
13,0.0,3,1,739,12,114114,0.0,0.0040595399188092015,0.0,2.190791664475875e-06
14,0.0,32,1,739,6,114120,0.0,0.04330175913396482,0.0,4.673443159247576e-05
15,0.0,21,1,739,46,114080,0.0,0.028416779431664412,0.0,4.001768400512226e-06
16,0.0,3,1,739,4,114122,0.0,0.0040595399188092015,0.0,6.5719142671877464e-06
17,0.0,66,1,739,57,114069,0.0,0.08930987821380243,0.0,1.0150827453927931e-05
18,0.0,7,1,739,61,114065,0.0,0.009472259810554804,0.0,1.0060412778736312e-06
19,0.0,82,1,739,26,114100,0.0,0.11096075778078485,0.0,2.764107058585586e-05
20,1.0,410,3,737,310,113816,0.1111111111111111,0.1854364540931705,1.040582726326743e-05,1.162034024356233e-05
21,4.0,156,2,738,126,114000,1.0,0.10569105691056911,0.0002519526329050139,1.086048454469507e-05
22,2.0,81,4,736,70,114056,0.125,0.02751358695652174,0.00040816326530612246,1.0145392238399182e-05
23,10.0,1032,3,737,2648,111478,1.1111111111111112,0.46675712347354137,1.4261461651500077e-06,3.4960090482134335e-06
24,3.0,312,2,738,145,113981,0.75,0.21138211382113822,0.0001426872770511296,1.887791945965586e-05
