label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,0.0,492,2,738,959,113167,0.0,0.3333333333333333,0.0,4.533427685143459e-06
1,1.0,330,2,738,541,113585,0.25,0.22357723577235772,3.4166891598703026e-06,5.370264697905931e-06
2,31.0,373,5,735,282,113844,1.24,0.10149659863945579,0.0003898194255822142,1.1618487012587338e-05
3,1.0,64,2,738,543,113583,0.25,0.04336043360433604,3.3915665306648486e-06,1.0376880349494628e-06
4,49.0,411,5,735,1515,112611,1.96,0.11183673469387755,2.1348669520417388e-05,2.409064200769652e-06
5,105.0,2031,7,733,4343,109783,2.142857142857143,0.3958292730461898,5.566851551526592e-06,4.259758710277952e-06
6,2.0,81,6,734,107,114019,0.05555555555555555,0.018392370572207085,0.00017468774565464234,6.639326303461638e-06
7,27.0,982,6,734,779,113347,0.75,0.22297910990009082,4.44927089633034e-05,1.1121516234588022e-05
8,2.0,386,2,738,82,114044,0.5,0.26151761517615174,0.000297441998810232,4.127632381511287e-05
9,20.0,553,5,735,578,113548,0.8,0.15047619047619049,5.986518360651812e-05,8.425929165148578e-06
10,25.0,877,4,736,1214,112912,1.5625,0.29789402173913043,1.6962998949651105e-05,6.397949481265637e-06
11,17.0,503,5,735,965,113161,0.68,0.13687074829931972,1.8255523638218476e-05,4.606211710006647e-06
12,0.0,39,2,738,17,114109,0.0,0.026422764227642278,0.0,2.0104616174524563e-05
13,9.0,479,3,737,431,113695,1.0,0.216644052464948,4.844935158617794e-05,9.775002502421048e-06
14,109.0,2650,15,725,5580,108546,0.48444444444444446,0.24367816091954023,3.500725838568364e-06,4.375199401776509e-06
15,2.0,77,2,738,602,113524,0.5,0.0521680216802168,5.518702884074127e-06,1.1266954718313842e-06
16,2.0,144,2,738,192,113934,0.5,0.0975609756097561,5.425347222222222e-05,6.582758439096319e-06
17,1.0,351,3,737,311,113815,0.1111111111111111,0.1587516960651289,1.0339016345984843e-05,9.916244461134749e-06
18,4.0,298,3,737,1237,112889,0.4444444444444444,0.1347806422433288,2.614090339040982e-06,2.134002571816831e-06
19,8.0,945,5,735,2473,111653,0.32,0.2571428571428571,1.3081024355395734e-06,3.4224514459076896e-06
20,6.0,153,3,737,279,113847,0.6666666666666666,0.06919945725915876,7.70802019501291e-05,4.816877886762001e-06
21,64.0,1103,9,731,1524,112602,0.7901234567901234,0.1676546587627299,2.755561066677689e-05,6.427534864743921e-06
22,4.0,241,2,738,89,114037,1.0,0.1632791327913279,0.0005049867440979674,2.3745496361175107e-05
23,8.0,146,2,738,238,113888,2.0,0.0989159891598916,0.0001412329637737448,5.386391701946303e-06
24,1.0,493,2,738,268,113858,0.25,0.3340108401084011,1.392292269993317e-05,1.6156547970331202e-05
25,4.0,156,2,738,126,114000,1.0,0.10569105691056911,0.0002519526329050139,1.086048454469507e-05
26,1.0,135,2,738,223,113903,0.25,0.09146341463414634,2.0108990729755272e-05,5.314883417638539e-06
27,1.0,94,2,738,93,114033,0.25,0.06368563685636856,0.00011562030292519366,8.863685846834188e-06
28,1.0,27,2,738,176,113950,0.25,0.018292682926829267,3.228305785123967e-05,1.3462842554549445e-06
29,3.0,167,2,738,269,113857,0.75,0.11314363143631437,4.1458796865714956e-05,5.452610237984234e-06
30,4.0,451,2,738,235,113891,1.0,0.3055555555555556,7.243096423721141e-05,1.685075147439405e-05
31,0.0,30,2,738,208,113918,0.0,0.02032520325203252,0.0,1.2660928846255134e-06
32,6.0,86,3,737,280,113846,0.6666666666666666,0.03889642695612845,7.653061224489796e-05,2.697880093660358e-06
33,0.0,114,2,738,555,113571,0.0,0.07723577235772358,0.0,1.8086078788194645e-06
34,3.0,262,3,737,87,114039,0.3333333333333333,0.1184984170058797,0.00039635354736424893,2.640758208045987e-05
35,0.0,129,2,738,140,113986,0.0,0.08739837398373984,0.0,8.083699501943848e-06
36,60.0,372,7,733,226,113900,1.2244897959183674,0.07250048723445722,0.001174720025060694,1.4451428438235682e-05
37,74.0,1887,8,732,1931,112195,1.15625,0.32223360655737704,1.984573428010001e-05,8.709959256823072e-06
38,44.0,1511,5,735,874,113252,1.76,0.411156462585034,5.7600971885489267e-05,1.5265363542763747e-05
39,44.0,1087,5,735,1066,113060,1.76,0.29578231292517004,3.8720260200148546e-05,9.019103240604452e-06
40,29.0,1288,6,734,1621,112505,0.8055555555555556,0.2924613987284287,1.1036515262168614e-05,7.062541685377422e-06
41,4.0,200,2,738,580,113546,1.0,0.13550135501355012,1.1890606420927467e-05,3.0368976996714683e-06
42,0.0,91,2,738,183,113943,0.0,0.061653116531165314,0.0,4.364179980892565e-06
43,42.0,1781,4,736,1782,112344,2.625,0.6049592391304348,1.3226163618980679e-05,8.896236850852437e-06
44,3.0,167,2,738,195,113931,0.75,0.11314363143631437,7.889546351084812e-05,7.516920385235418e-06
45,13.0,989,5,735,587,113539,0.52,0.2691156462585034,3.772829244650563e-05,1.483929011296811e-05
46,3.0,142,2,738,416,113710,0.75,0.09620596205962059,1.733542899408284e-05,3.0019009220486665e-06
47,4.0,277,3,737,419,113707,0.4444444444444444,0.1252826775214835,2.2784103530966444e-05,5.814047086183257e-06
48,0.0,80,2,738,675,113451,0.0,0.05420054200542006,0.0,1.0446670238122053e-06
49,3.0,93,2,738,163,113963,0.75,0.06300813008130081,0.00011291354586171855,5.006468303214761e-06
50,5.0,143,2,738,888,113238,1.25,0.09688346883468835,6.340800259719179e-06,1.4221024394287786e-06
51,0.0,143,2,738,159,113967,0.0,0.09688346883468835,0.0,7.891504287928874e-06
52,1.0,8,2,738,50,114076,0.25,0.005420054200542005,0.0004,1.4025737227813037e-06
53,4.0,611,3,737,485,113641,0.4444444444444444,0.27634554500226144,1.7004995217345094e-05,1.108573326909293e-05
54,1.0,603,2,738,584,113542,0.25,0.40853658536585363,2.9320698067179585e-06,9.093852905315588e-06
55,84.0,1503,6,734,5255,108871,2.3333333333333335,0.3412806539509537,3.0418223412797926e-06,2.6270845371770523e-06
56,13.0,199,2,738,144,113982,3.25,0.1348238482384824,0.000626929012345679,1.2124234040852455e-05
57,0.0,38,1,739,281,113845,0.0,0.05142083897158322,0.0,1.1878546859851433e-06
58,0.0,19,1,739,34,114092,0.0,0.02571041948579161,0.0,4.898008005922981e-06
59,3.0,510,3,737,232,113894,0.3333333333333333,0.23066485753052918,5.5737217598097505e-05,1.930106820437394e-05
60,3.0,63,3,737,579,113547,0.3333333333333333,0.028493894165535955,8.948786097165919e-06,9.582665341703472e-07
61,0.0,136,1,739,42,114084,0.0,0.18403247631935046,0.0,2.838343008743766e-05
62,4.0,399,3,737,78,114048,0.4444444444444444,0.18046132971506107,0.0006574621959237344,4.485290943624277e-05
63,0.0,0,1,739,14,114112,0.0,0.0,0.0,0.0
64,2.0,30,2,738,80,114046,0.5,0.02032520325203252,0.0003125,3.288146888097785e-06
65,0.0,1,1,739,14,114112,0.0,0.0013531799729364006,0.0,6.259514461982213e-07
66,2.0,91,2,738,125,114001,0.5,0.061653116531165314,0.000128,6.385908895536004e-06
67,0.0,3,1,739,12,114114,0.0,0.0040595399188092015,0.0,2.190791664475875e-06
68,3.0,93,3,737,120,114006,0.3333333333333333,0.04206241519674356,0.00020833333333333335,6.797887830465063e-06
69,18.0,875,3,737,1004,113122,2.0,0.39574853007688826,1.785685941492992e-05,7.704194977308636e-06
70,0.0,134,2,738,194,113932,0.0,0.09078590785907859,0.0,6.062578112247095e-06
71,0.0,195,1,739,108,114018,0.0,0.2638700947225981,0.0,1.5835706253008783e-05
72,0.0,33,1,739,135,113991,0.0,0.044654939106901215,0.0,2.1444188088923198e-06
73,2.0,709,2,738,757,113369,0.5,0.4803523035230352,3.4901029405862327e-06,8.261445454890044e-06
74,20.0,90,5,735,174,113952,0.8,0.024489795918367346,0.0006605892456070815,4.539116288528019e-06
75,43.0,513,6,734,663,113463,1.1944444444444444,0.1164850136239782,9.782309489522692e-05,6.819453532064173e-06
76,3.0,105,3,737,517,113609,0.3333333333333333,0.04748982360922659,1.1223806441716644e-05,1.7876645121677215e-06
77,10.0,508,3,737,385,113741,1.1111111111111112,0.229760289461782,6.74650025299376e-05,1.1600746603955648e-05
78,9.0,634,3,737,60,114066,1.0,0.28674807779285394,0.0025,9.263642686397933e-05
79,4.0,213,2,738,875,113251,1.0,0.1443089430894309,5.224489795918368e-06,2.1494606796281835e-06
80,11.0,562,3,737,239,113887,1.2222222222222223,0.2541836273179557,0.00019257365942472996,2.0647347240215684e-05
81,1.0,32,2,738,293,113833,0.25,0.02168021680216802,1.1648359328588568e-05,9.59431949125881e-07
82,12.0,222,3,737,76,114050,1.3333333333333333,0.10040705563093623,0.002077562326869806,2.5612035349223563e-05
83,0.0,0,2,738,22,114104,0.0,0.0,0.0,0.0
84,4.0,141,2,738,227,113899,1.0,0.09552845528455285,7.762619107686934e-05,5.453475223218283e-06
85,0.0,148,1,739,110,114016,0.0,0.20027063599458728,0.0,1.1800576633582528e-05
