label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,47.0,1902,8,732,2129,111997,0.734375,0.32479508196721313,1.036923065382853e-05,7.976795560429295e-06
1,3.0,54,4,736,348,113778,0.1875,0.018342391304347828,2.4772096710265558e-05,1.363817379397629e-06
2,0.0,143,3,737,144,113982,0.0,0.06467661691542288,0.0,8.712389285637694e-06
3,327.0,4971,25,715,10528,103598,0.5232,0.2780979020979021,2.9502308506018974e-06,4.557708188261723e-06
4,6.0,231,3,737,68,114058,0.6666666666666666,0.1044776119402985,0.0012975778546712802,2.9783608545910077e-05
5,1.0,196,7,733,1022,113104,0.02040816326530612,0.03819918144611187,9.574105491323946e-07,1.6956148493228198e-06
6,124.0,1239,14,726,2345,111781,0.6326530612244898,0.12190082644628099,2.2549451948299925e-05,4.726726446848963e-06
7,4.0,213,3,737,1255,112871,0.4444444444444444,0.09633649932157395,2.5396422279011446e-06,1.5036733575307086e-06
8,253.0,3684,27,713,8531,105595,0.34705075445816186,0.1913666822502727,3.4763271260100293e-06,4.089557558438448e-06
9,6.0,175,4,736,329,113797,0.375,0.059442934782608696,5.5431860385620976e-05,4.674243553143064e-06
10,0.0,318,2,738,631,113495,0.0,0.21544715447154472,0.0,4.440389137272186e-06
11,3.0,112,2,738,16,114110,0.75,0.07588075880758807,0.01171875,6.134431688721409e-05
12,16.0,922,6,734,421,113705,0.4444444444444444,0.20935513169845596,9.027256673117395e-05,1.9260575638442646e-05
13,35.0,816,7,733,817,113309,0.7142857142857143,0.1590333268368739,5.2435321031507633e-05,8.814622049368731e-06
14,99.0,1935,11,729,6462,107664,0.8181818181818182,0.24130190796857465,2.370834766610715e-06,2.781272263114255e-06
15,3.0,139,2,738,73,114053,0.75,0.09417344173441734,0.000562957402889848,1.6694954004200642e-05
16,2.0,277,4,736,255,113871,0.125,0.09408967391304347,3.0757400999615536e-05,9.539518488499456e-06
