label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,15.0,1087,4,736,3086,111040,0.9375,0.36922554347826086,1.5750683894694707e-06,3.172153314868113e-06
1,6.0,585,4,736,186,113940,0.375,0.19870923913043478,0.0001734304543877905,2.7603662368988772e-05
2,0.0,19,1,739,6,114120,0.0,0.02571041948579161,0.0,2.774856875803248e-05
3,0.0,342,1,739,208,113918,0.0,0.462787550744249,0.0,1.4433458884730852e-05
4,0.0,546,2,738,197,113929,0.0,0.3699186991869919,0.0,2.432720030949902e-05
5,1.0,305,5,735,614,113512,0.04,0.08299319727891157,2.652548037644962e-06,4.37612473579685e-06
6,0.0,235,4,736,600,113526,0.0,0.07982336956521739,0.0,3.4500173234912413e-06
7,0.0,13,1,739,30,114096,0.0,0.017591339648173207,0.0,3.797971299023045e-06
8,0.0,39,2,738,24,114102,0.0,0.026422764227642278,0.0,1.4241643441832747e-05
9,0.0,30,1,739,5,114121,0.0,0.04059539918809202,0.0,5.2575774835481635e-05
10,0.0,0,2,738,37,114089,0.0,0.0,0.0,0.0
11,30.0,605,7,733,787,113339,0.6122448979591837,0.11791073864743715,4.843639252206681e-05,6.782679028840994e-06
12,0.0,139,1,739,108,114018,0.0,0.1880920162381597,0.0,1.1288016252144723e-05
13,0.0,288,4,736,390,113736,0.0,0.09782608695652174,0.0,6.492768678883893e-06
14,7.0,563,4,736,731,113395,0.4375,0.19123641304347827,1.3099758403027166e-05,6.791991168722531e-06
15,4.0,156,2,738,74,114052,1.0,0.10569105691056911,0.0007304601899196494,1.8483745204889945e-05
16,0.0,6,1,739,9,114117,0.0,0.008119079837618403,0.0,5.8419575231268494e-06
17,4.0,581,2,738,572,113554,1.0,0.39363143631436315,1.2225536701061176e-05,8.944944834477568e-06
18,0.0,19,1,739,34,114092,0.0,0.02571041948579161,0.0,4.898008005922981e-06
19,0.0,10,1,739,17,114109,0.0,0.013531799729364006,0.0,5.155029788339632e-06
20,96.0,1382,7,733,1597,112529,1.9591836734693877,0.26934320795166633,3.764102149890469e-05,7.690218286623483e-06
21,7.0,392,5,735,2495,111631,0.28,0.10666666666666667,1.1244934759298155e-06,1.4074426320369238e-06
22,0.0,11,1,739,64,114062,0.0,0.014884979702300407,0.0,1.5068559204643088e-06
23,0.0,150,2,738,50,114076,0.0,0.1016260162601626,0.0,2.6298257302149443e-05
24,1.0,130,2,738,183,113943,0.25,0.08807588075880758,2.986055122577563e-05,6.234542829846522e-06
25,2.0,104,2,738,99,114027,0.5,0.07046070460704607,0.00020406081012141618,9.212774610443584e-06
26,7.0,612,3,737,435,113691,0.7777777777777778,0.276797829036635,3.6992997753996564e-05,1.2374739880237996e-05
27,0.0,128,4,736,601,113525,0.0,0.043478260869565216,0.0,1.8760481777966034e-06
28,0.0,208,1,739,180,113946,0.0,0.2814614343707713,0.0,1.0141255994554925e-05
29,6.0,174,4,736,490,113636,0.375,0.059103260869565216,2.4989587671803416e-05,3.1249079588891417e-06
30,4.0,281,3,737,668,113458,0.4444444444444444,0.12709181365897784,8.964107712718276e-06,3.7076158810725604e-06
31,5.0,176,3,737,412,113714,0.5555555555555556,0.07960199004975124,2.9456122160429823e-05,3.7566567530771716e-06
32,12.0,757,4,736,90,114036,0.75,0.257133152173913,0.0014814814814814814,7.375838429190003e-05
33,2.0,214,5,735,487,113639,0.08,0.0582312925170068,8.43280529917485e-06,3.866850740808193e-06
34,1.0,27,2,738,176,113950,0.25,0.018292682926829267,3.228305785123967e-05,1.3462842554549445e-06
35,0.0,0,1,739,14,114112,0.0,0.0,0.0,0.0
36,0.0,153,1,739,3,114123,0.0,0.2070365358592693,0.0,0.00044688625430456614
37,0.0,82,3,737,116,114010,0.0,0.0370872908186341,0.0,6.200303058715358e-06
38,2.0,48,2,738,210,113916,0.5,0.032520325203252036,4.5351473922902495e-05,2.0064909983797587e-06
39,2.0,45,2,738,208,113918,0.5,0.03048780487804878,4.622781065088757e-05,1.8991393269382701e-06
40,4.0,156,3,737,77,114049,0.4444444444444444,0.07055630936227951,0.0006746500252993759,1.7764066550114653e-05
41,0.0,14,3,737,92,114034,0.0,0.006331976481230212,0.0,1.3344608892389836e-06
42,4.0,385,4,736,757,113369,0.25,0.13077445652173914,6.980205881172465e-06,4.48611636125905e-06
43,2.0,71,2,738,207,113919,0.5,0.048102981029810296,4.667553501832015e-05,3.010868854906781e-06
44,4.0,111,2,738,226,113900,1.0,0.07520325203252033,7.831466833737959e-05,4.312119775925163e-06
45,0.0,39,1,739,4,114122,0.0,0.05277401894451962,0.0,8.54348854734407e-05
46,1.0,334,2,738,101,114025,0.25,0.22628726287262874,9.802960494069208e-05,2.9001803929570767e-05
47,2.0,48,5,735,303,113823,0.08,0.013061224489795919,2.1784356653487132e-05,1.3917735570504942e-06
48,1.0,141,3,737,248,113878,0.1111111111111111,0.06377204884667571,1.625910509885536e-05,4.992609521564957e-06
49,3.0,489,2,738,220,113906,0.75,0.3313008130081301,6.198347107438017e-05,1.9513697897628506e-05
50,0.0,135,1,739,30,114096,0.0,0.18267929634641408,0.0,3.944047118216239e-05
51,2.0,48,2,738,44,114082,0.5,0.032520325203252036,0.0010330578512396695,9.562499701171884e-06
52,0.0,8,1,739,42,114084,0.0,0.010825439783491205,0.0,1.6696135345551564e-06
53,0.0,113,1,739,378,113748,0.0,0.15290933694181327,0.0,2.628105979373694e-06
54,2.0,214,2,738,33,114093,0.5,0.14498644986449866,0.0018365472910927456,5.6838267771453855e-05
55,33.0,746,6,734,376,113750,0.9166666666666666,0.16939146230699365,0.00023342009959257583,1.7442132335749357e-05
56,0.0,88,2,738,21,114105,0.0,0.05962059620596206,0.0,3.672473765808852e-05
57,2.0,75,2,738,124,114002,0.5,0.0508130081300813,0.00013007284079084288,5.305509637352146e-06
58,3.0,195,4,736,216,113910,0.1875,0.06623641304347826,6.430041152263375e-05,7.925360177137897e-06
59,1.0,76,2,738,34,114092,0.25,0.051490514905149054,0.0008650519031141869,1.9592032023691924e-05
60,1.0,92,2,738,117,114009,0.25,0.06233062330623306,7.305135510263716e-05,6.897041341690448e-06
61,2.0,30,2,738,80,114046,0.5,0.02032520325203252,0.0003125,3.288146888097785e-06
62,1.0,400,3,737,538,113588,0.1111111111111111,0.18091361374943465,3.4548997388095795e-06,6.545536709791717e-06
63,64.0,1993,14,726,4181,109945,0.32653061224489793,0.19608421881149155,3.6611678404618655e-06,4.3356243580249384e-06
64,12.0,208,4,736,347,113779,0.75,0.07065217391304347,9.96603243943559e-05,5.2683151646957634e-06
65,8.0,750,4,736,1201,112925,0.5,0.2547554347826087,5.54630785752367e-06,5.530038524091705e-06
66,1.0,6,2,738,66,114060,0.25,0.0040650406504065045,0.0002295684113865932,7.970286770918018e-07
67,0.0,228,2,738,48,114078,0.0,0.15447154471544716,0.0,4.1638177387401605e-05
68,4.0,130,3,737,153,113973,0.4444444444444444,0.05879692446856626,0.00017087444999786406,7.455039374363921e-06
69,22.0,527,5,735,249,113877,0.88,0.14340136054421768,0.0003548329865647328,1.8585542852848382e-05
70,0.0,33,1,739,25,114101,0.0,0.044654939106901215,0.0,1.1568697907993795e-05
71,0.0,136,1,739,41,114085,0.0,0.18403247631935046,0.0,2.9075454010007515e-05
72,0.0,6,1,739,14,114112,0.0,0.008119079837618403,0.0,3.755708677189328e-06
73,17.0,278,3,737,539,113587,1.8888888888888888,0.1257349615558571,5.851556341882342e-05,4.540748011140121e-06
74,14.0,471,3,737,155,113971,1.5555555555555556,0.2130257801899593,0.0005827263267429761,2.666213051933698e-05
75,4.0,49,3,737,422,113704,0.4444444444444444,0.022161917684305744,2.246131039284832e-05,1.021193133714112e-06
76,0.0,88,2,738,174,113952,0.0,0.05962059620596206,0.0,4.438247037671841e-06
77,0.0,242,3,737,223,113903,0.0,0.10945273631840796,0.0,9.527420644952048e-06
78,1.0,201,2,738,151,113975,0.25,0.13617886178861788,4.385772553835358e-05,1.1679103556170823e-05
79,23.0,800,4,736,1017,113109,1.4375,0.2717391304347826,2.2237498416786797e-05,6.954595437143832e-06
80,44.0,1511,5,735,874,113252,1.76,0.411156462585034,5.7600971885489267e-05,1.5265363542763747e-05
81,0.0,129,2,738,140,113986,0.0,0.08739837398373984,0.0,8.083699501943848e-06
82,7.0,1029,6,734,1726,112400,0.19444444444444445,0.23365122615803816,2.3497218600666782e-06,5.304058094126671e-06
83,4.0,485,5,735,144,113982,0.16,0.13197278911564625,0.00019290123456790122,2.9549012612127842e-05
84,0.0,19,4,736,953,113173,0.0,0.006453804347826087,0.0,1.7616428762513842e-07
85,0.0,21,1,739,76,114050,0.0,0.028416779431664412,0.0,2.422760100602229e-06
86,0.0,136,1,739,42,114084,0.0,0.18403247631935046,0.0,2.838343008743766e-05
87,0.0,1,1,739,7,114119,0.0,0.0013531799729364006,0.0,1.2518261013253082e-06
88,16.0,816,5,735,271,113855,0.64,0.2220408163265306,0.00021786195721735816,2.6446533843055703e-05
89,11.0,469,5,735,344,113782,0.44,0.12761904761904763,9.295565170362358e-05,1.1982317880009631e-05
90,12.0,222,3,737,77,114049,1.3333333333333333,0.10040705563093623,0.0020239500758981277,2.5279633167470853e-05
91,0.0,10,2,738,54,114072,0.0,0.006775067750677507,0.0,1.6234061398518934e-06
92,1.0,64,2,738,41,114085,0.25,0.04336043360433604,0.000594883997620464,1.3682566592944714e-05
93,0.0,14,1,739,6,114120,0.0,0.018944519621109608,0.0,2.0446313821708143e-05
94,6.0,227,4,736,476,113650,0.375,0.07710597826086957,2.648118070757715e-05,4.196135119247875e-06
95,13.0,595,5,735,453,113673,0.52,0.1619047619047619,6.335004799984406e-05,1.1554773637226599e-05
96,56.0,2194,5,735,2676,111450,2.24,0.5970068027210884,7.820163061571495e-06,7.356486483042862e-06
97,0.0,55,1,739,48,114078,0.0,0.07442489851150202,0.0,1.0044297176785474e-05
98,9.0,769,3,737,778,113348,1.0,0.34780642243328813,1.4869053204776601e-05,8.720329221571477e-06
99,2.0,187,3,737,254,113872,0.2222222222222222,0.0845771144278607,3.1000062000124e-05,6.465333641641008e-06
100,12.0,220,5,735,864,113262,0.48,0.05986394557823129,1.6075102880658438e-05,2.24814703633725e-06
101,11.0,1000,3,737,850,113276,1.2222222222222223,0.4522840343735866,1.5224913494809688e-05,1.038587686919819e-05
102,0.0,0,2,738,22,114104,0.0,0.0,0.0,0.0
103,3.0,80,4,736,132,113994,0.1875,0.02717391304347826,0.0001721763085399449,5.316600926896206e-06
104,0.0,33,1,739,5,114121,0.0,0.044654939106901215,0.0,5.78333523190298e-05
105,2.0,608,3,737,377,113749,0.2222222222222222,0.2749886928991407,1.4071723575062092e-05,1.4177989217406009e-05
106,0.0,60,3,737,160,113966,0.0,0.027137042062415198,0.0,3.2904550479967708e-06
107,0.0,0,1,739,14,114112,0.0,0.0,0.0,0.0
108,0.0,8,1,739,9,114117,0.0,0.010825439783491205,0.0,7.789276697502466e-06
109,0.0,4,1,739,171,113955,0.0,0.005412719891745603,0.0,2.052723694923178e-07
110,0.0,6,1,739,625,113501,0.0,0.008119079837618403,0.0,8.458075259248817e-08
111,1.0,135,2,738,223,113903,0.25,0.09146341463414634,2.0108990729755272e-05,5.314883417638539e-06
112,17.0,283,5,735,648,113478,0.68,0.07700680272108844,4.048544429202865e-05,3.848573248221932e-06
113,0.0,38,2,738,71,114055,0.0,0.025745257452574527,0.0,4.69257172071048e-06
114,0.0,60,2,738,132,113994,0.0,0.04065040650406504,0.0,3.987450695172154e-06
115,0.0,0,1,739,13,114113,0.0,0.0,0.0,0.0
116,0.0,199,5,735,270,113856,0.0,0.05414965986394558,0.0,6.47341411113193e-06
117,0.0,44,1,739,7,114119,0.0,0.05953991880920163,0.0,5.508034845831356e-05
118,6.0,343,3,737,292,113834,0.6666666666666666,0.1551334237901402,7.0369675361231e-05,1.031903942799669e-05
119,2.0,132,2,738,315,113811,0.5,0.08943089430894309,2.015621063240111e-05,3.68196061055275e-06
120,0.0,8,1,739,4,114122,0.0,0.010825439783491205,0.0,1.7525104712500656e-05
121,5.0,290,6,734,614,113512,0.1388888888888889,0.06584922797456857,1.3262740188224809e-05,4.160905486495365e-06
122,0.0,138,2,738,291,113835,0.0,0.09349593495934959,0.0,4.165913858863367e-06
123,0.0,33,1,739,29,114097,0.0,0.044654939106901215,0.0,9.973365070797292e-06
124,0.0,56,1,739,55,114071,0.0,0.07577807848443843,0.0,8.925860369259655e-06
125,0.0,7,1,739,3,114123,0.0,0.009472259810554804,0.0,2.0445776340731784e-05
126,78.0,477,7,733,309,113817,1.5918367346938775,0.09296433443773143,0.0008169164545825871,1.3562906423366891e-05
127,0.0,95,2,738,591,113535,0.0,0.06436314363143632,0.0,1.4158145139914888e-06
128,29.0,306,5,735,1341,112785,1.16,0.08326530612244898,1.6126511930004265e-05,2.0232115925263756e-06
129,1.0,208,4,736,1286,112840,0.0625,0.07065217391304347,6.046694997448294e-07,1.433373228888204e-06
