label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,0.0,8,1,739,60,114066,0.0,0.010825439783491205,0.0,1.1689139036464268e-06
1,0.0,53,1,739,131,113995,0.0,0.07171853856562922,0.0,3.5491043701193537e-06
2,0.0,31,1,739,108,114018,0.0,0.04194857916102842,0.0,2.5174712504783196e-06
3,0.0,77,1,739,44,114082,0.0,0.10419485791610285,0.0,1.53398432706299e-05
4,0.0,7,1,739,253,113873,0.0,0.009472259810554804,0.0,2.42972295361704e-07
5,3.0,62,2,738,84,114042,0.75,0.04200542005420054,0.00042517006802721087,6.472135161565372e-06
6,0.0,0,2,738,37,114089,0.0,0.0,0.0,0.0
7,1.0,261,3,737,266,113860,0.1111111111111111,0.11804613297150611,1.4133077053536096e-05,8.617626976276102e-06
8,2.0,533,3,737,392,113734,0.2222222222222222,0.24106739032112168,1.3015410245730946e-05,1.1955034356929506e-05
9,0.0,11,1,739,64,114062,0.0,0.014884979702300407,0.0,1.5068559204643088e-06
10,0.0,33,1,739,213,113913,0.0,0.044654939106901215,0.0,1.3600693289158281e-06
11,0.0,87,1,739,38,114088,0.0,0.11772665764546685,0.0,2.0067611705091914e-05
12,0.0,135,1,739,26,114100,0.0,0.18267929634641408,0.0,4.550664059866514e-05
13,0.0,88,1,739,40,114086,0.0,0.11907983761840325,0.0,1.9283698262714093e-05
14,0.0,14,1,739,11,114115,0.0,0.018944519621109608,0.0,1.1153023465164726e-05
15,3.0,258,2,738,271,113855,0.75,0.17479674796747968,4.084911697825465e-05,8.361771729789671e-06
16,0.0,12,3,737,251,113875,0.0,0.005427408412483039,0.0,4.198354769724614e-07
17,4.0,451,2,738,235,113891,1.0,0.3055555555555556,7.243096423721141e-05,1.685075147439405e-05
18,36.0,867,3,737,810,113316,4.0,0.3921302578018996,5.486968449931413e-05,9.445889109837714e-06
19,55.0,363,6,734,212,113914,1.5277777777777777,0.082425068119891,0.0012237451050195799,1.5031200299729587e-05
20,9.0,479,3,737,431,113695,1.0,0.216644052464948,4.844935158617794e-05,9.775002502421048e-06
21,12.0,757,4,736,90,114036,0.75,0.257133152173913,0.0014814814814814814,7.375838429190003e-05
