label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,82.0,2766,26,714,3898,110228,0.12130177514792899,0.14899806076276664,5.396723688536911e-06,6.437517363376099e-06
1,11.0,982,17,723,825,113301,0.03806228373702422,0.07989585875844113,1.616161616161616e-05,1.0505671002930515e-05
2,98.0,2491,28,712,3359,110767,0.125,0.12494983948635634,8.685724860520996e-06,6.6950423759495395e-06
3,26.0,1354,18,722,857,113269,0.08024691358024691,0.10418590335487843,3.5400688134914746e-05,1.3948476532249676e-05
4,162.0,2924,21,719,7924,106202,0.3673469387755102,0.19365520895423538,2.58003787113367e-06,3.47456312264492e-06
5,2.0,75,5,735,352,113774,0.08,0.02040816326530612,1.6141528925619835e-05,1.872731747307661e-06
6,36.0,1026,13,727,1685,112441,0.21301775147928995,0.1085599407470109,1.2679516417332195e-05,5.415302933550354e-06
7,49.0,1056,19,721,1386,112740,0.13573407202216067,0.07708591868019564,2.5507601265177022e-05,6.75806955743092e-06
8,14.0,482,13,727,1725,112401,0.08284023668639054,0.05099989419109089,4.704893929846671e-06,2.4859235225226864e-06
9,1.0,132,8,732,144,113982,0.015625,0.022540983606557378,4.8225308641975306e-05,8.042205494434794e-06
10,35.0,2127,29,711,3472,110654,0.041617122473246136,0.10315728211843446,2.9034116247955997e-06,5.5363132591074145e-06
11,39.0,1145,7,733,126,114000,0.7959183673469388,0.22315338140713312,0.0024565381708238853,7.971317181843498e-05
12,83.0,1583,15,725,1573,112553,0.3688888888888889,0.1455632183908046,3.354444780787034e-05,8.941185744356453e-06
13,451.0,450,17,723,580,113546,1.560553633217993,0.0366121552355382,0.001340665873959572,6.8330198242608035e-06
14,67.0,2485,24,716,5801,108325,0.11631944444444445,0.1446112662942272,1.990989968055309e-06,3.954529593388027e-06
15,66.0,1486,19,721,4334,109792,0.18282548476454294,0.10847507117307832,3.513711674189914e-06,3.122908113905396e-06
16,31.0,1606,18,722,1185,112941,0.09567901234567901,0.12357648507232995,2.2076234221723725e-05,1.1999842941034483e-05
17,121.0,3271,22,718,4913,109213,0.25,0.20707774120030387,5.012932329680756e-06,6.096203317934043e-06
18,27.0,776,15,725,1800,112326,0.12,0.07135632183908046,8.333333333333334e-06,3.8380349261178276e-06
19,207.0,4275,27,713,8290,105836,0.2839506172839506,0.22206638616175783,3.012043809958952e-06,4.872458747769667e-06
20,445.0,6668,35,705,15839,98287,0.363265306122449,0.27023302938196553,1.773799357965151e-06,4.283233523960757e-06
21,318.0,2155,17,723,2312,111814,1.1003460207612457,0.17533154340574403,5.949102620897738e-05,8.336106619971886e-06
22,579.0,5833,35,705,9479,104647,0.4726530612244898,0.23639311043566363,6.443970108392585e-06,5.8803431543253275e-06
23,4.0,513,19,721,500,113626,0.0110803324099723,0.03744798890429958,1.6e-05,9.029623501663353e-06
24,123.0,2235,24,716,2670,111456,0.21354166666666666,0.13006284916201116,1.7253713756680555e-05,7.510395597234723e-06
25,24.0,599,11,729,761,113365,0.19834710743801653,0.07469759321611173,4.144211658703449e-05,6.943255922211887e-06
26,95.0,2637,16,724,1869,112257,0.37109375,0.22764157458563536,2.7195998123189856e-05,1.2568614231351812e-05
27,6.0,389,8,732,317,113809,0.09375,0.0664275956284153,5.970802774433023e-05,1.0782357612661847e-05
28,57.0,1458,17,723,1305,112821,0.1972318339100346,0.11862338296314376,3.3469855110758794e-05,9.902778554616116e-06
29,85.0,620,9,731,2329,111797,1.0493827160493827,0.0942392460860313,1.567039517602555e-05,2.381179041032604e-06
30,125.0,1221,18,722,3970,110156,0.38580246913580246,0.09395198522622346,7.931019167687124e-06,2.7920101952047303e-06
31,9.0,719,19,721,1856,112270,0.024930747922437674,0.05248558288926199,2.6126820749108204e-06,3.4505410294763547e-06
32,12.0,805,17,723,820,113306,0.04152249134948097,0.06549507769912945,1.784651992861392e-05,8.664212990249155e-06
33,4.0,201,11,729,208,113918,0.03305785123966942,0.025065469509913955,9.245562130177515e-05,8.48282232699094e-06
34,9.0,741,15,725,1423,112703,0.04,0.06813793103448276,4.44460027981228e-06,4.620381447842855e-06
35,183.0,2621,24,716,2221,111905,0.3177083333333333,0.1525256052141527,3.709829690435998e-05,1.0545543581430356e-05
36,74.0,2853,24,716,5309,108817,0.1284722222222222,0.16602653631284917,2.6254652173578304e-06,4.93846861114111e-06
37,8.0,618,17,723,1336,112790,0.02768166089965398,0.05028069319013913,4.482053856359138e-06,4.101204453403681e-06
38,31.0,894,11,729,951,113175,0.256198347107438,0.11148522259633371,3.42768307421155e-05,8.306278696555334e-06
39,154.0,2619,22,718,3198,110928,0.3181818181818182,0.1658014687262598,1.5057878966724434e-05,7.382710797450483e-06
40,27.0,271,10,730,1224,112902,0.27,0.03712328767123288,1.8021914648212227e-05,1.9610390317104207e-06
