label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,26.0,586,5,735,1625,112501,1.04,0.15945578231292518,9.846153846153846e-06,3.2054415926559287e-06
1,21.0,909,13,727,1724,112402,0.1242603550295858,0.09618029838112369,7.065530439650949e-06,4.690861203310243e-06
2,18.0,709,7,733,991,113135,0.3673469387755102,0.13817969206782305,1.832842708493495e-05,6.32376320815835e-06
3,39.0,1145,7,733,126,114000,0.7959183673469388,0.22315338140713312,0.0024565381708238853,7.971317181843498e-05
4,2.0,469,11,729,1284,112842,0.01652892561983471,0.05848609552313256,1.213109344823905e-06,3.2369578482106678e-06
5,0.0,69,3,737,38,114088,0.0,0.031207598371777476,0.0,1.5915692041969448e-05
6,0.0,721,2,738,257,113869,0.0,0.48848238482384826,0.0,2.4637499853490594e-05
7,57.0,1305,8,732,5238,108888,0.890625,0.2228483606557377,2.077513561789846e-06,2.2880472914443315e-06
8,11.0,1153,7,733,792,113334,0.22448979591836735,0.22471253167023972,1.7536475869809205e-05,1.2845289858366252e-05
9,0.0,1,3,737,59,114067,0.0,0.0004522840343735866,0.0,1.4858944780149282e-07
10,0.0,240,4,736,331,113795,0.0,0.08152173913043478,0.0,6.371769662119657e-06
11,142.0,3181,17,723,6280,107846,0.4913494809688581,0.25880725734277116,3.600551746521157e-06,4.696777464350854e-06
12,92.0,2512,20,720,5622,108504,0.23,0.17444444444444446,2.9107583018939797e-06,4.117968735594487e-06
13,4.0,305,8,732,650,113476,0.0625,0.052083333333333336,9.467455621301774e-06,4.1350661746163875e-06
14,0.0,47,2,738,128,113998,0.0,0.03184281842818428,0.0,3.220999491219144e-06
15,186.0,1480,14,726,1502,112624,0.9489795918367347,0.14561196379378197,8.24466623286129e-05,8.749048718297466e-06
16,1.0,492,8,732,591,113535,0.015625,0.08401639344262295,2.8630243271177077e-06,7.332428851408553e-06
17,21.0,321,7,733,2957,111169,0.42857142857142855,0.0625609043071526,2.401688318268076e-06,9.764949661091299e-07
18,4.0,751,6,734,1079,113047,0.1111111111111111,0.17052679382379654,3.4357147703954767e-06,6.156862442567684e-06
19,289.0,528,13,727,477,113649,1.7100591715976332,0.05586710401015765,0.0012701677588351375,9.739797437669586e-06
20,7.0,369,5,735,98,114028,0.28,0.10040816326530612,0.0007288629737609329,3.3020890679911775e-05
21,22.0,1252,15,725,1563,112563,0.09777777777777778,0.11512643678160919,9.005435599059996e-06,7.116225335366187e-06
22,23.0,537,8,732,1186,112940,0.359375,0.09170081967213115,1.6351532351862225e-05,4.009053143769573e-06
23,20.0,872,7,733,643,113483,0.40816326530612246,0.16994737867862014,4.8373559979586355e-05,1.1950187070448505e-05
24,1.0,66,4,736,342,113784,0.0625,0.022418478260869564,8.54963920522554e-06,1.6960421161178274e-06
25,18.0,602,10,730,338,113788,0.18,0.08246575342465753,0.00015755750849059906,1.5652486103608435e-05
26,9.0,557,8,732,1387,112739,0.140625,0.09511612021857924,4.678316367505662e-06,3.562087273913697e-06
27,4.0,193,9,731,182,113944,0.04938271604938271,0.02933576531387749,0.00012075836251660427,9.306673106434392e-06
28,16.0,754,7,733,499,113627,0.32653061224489793,0.1469499122977977,6.425677005313232e-05,1.32980897505714e-05
29,0.0,40,3,737,59,114067,0.0,0.018091361374943465,0.0,5.943577912059713e-06
30,135.0,3031,16,724,3551,110575,0.52734375,0.2616540055248619,1.070612781482935e-05,7.719307047662391e-06
31,17.0,700,8,732,712,113414,0.265625,0.11953551912568305,3.353427597525565e-05,8.66864820406414e-06
32,28.0,1213,11,729,801,113325,0.23140495867768596,0.15126574385833644,4.364082973686138e-05,1.336295657342066e-05
33,31.0,1662,6,734,3352,110774,0.8611111111111112,0.3773841961852861,2.759012536952968e-06,4.4759906568461884e-06
34,1.0,201,2,738,151,113975,0.25,0.13617886178861788,4.385772553835358e-05,1.1679103556170823e-05
35,23.0,1163,10,730,1034,113092,0.23,0.1593150684931507,2.15122956799569e-05,9.945515337096358e-06
36,0.0,20,2,738,25,114101,0.0,0.013550135501355014,0.0,7.011332065450785e-06
37,2.0,104,2,738,99,114027,0.5,0.07046070460704607,0.00020406081012141618,9.212774610443584e-06
38,0.0,204,1,739,156,113970,0.0,0.27604871447902574,0.0,1.147400463009834e-05
