label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,36886.0,1615,700,40,112826,1300,0.07527755102040816,0.057678571428571426,2.8976316656687643e-06,1.1010828109723755e-05
1,0.0,14,2,738,40,114086,0.0,0.009485094850948509,0.0,3.0678610872499695e-06
2,1.0,76,5,735,70,114056,0.04,0.020680272108843538,0.00020408163265306123,9.519133458251084e-06
3,5.0,233,12,728,224,113902,0.034722222222222224,0.02667124542124542,9.964923469387755e-05,9.132223941884879e-06
4,40.0,996,8,732,816,113310,0.625,0.17008196721311475,6.007304882737409e-05,1.077211398194438e-05
5,0.0,27,2,738,10,114116,0.0,0.018292682926829267,0.0,2.3660135300921868e-05
6,0.0,8,2,738,17,114109,0.0,0.005420054200542005,0.0,4.124023830671706e-06
7,1.0,25,2,738,47,114079,0.25,0.016937669376693765,0.0004526935264825713,4.662688957801359e-06
8,0.0,36,2,738,9,114117,0.0,0.024390243902439025,0.0,3.50517451387611e-05
9,0.0,153,1,739,3,114123,0.0,0.2070365358592693,0.0,0.00044688625430456614
10,0.0,14,1,739,15,114111,0.0,0.018944519621109608,0.0,8.179170573681182e-06
11,0.0,4,1,739,23,114103,0.0,0.005412719891745603,0.0,1.5241759066655642e-06
12,0.0,32,1,739,6,114120,0.0,0.04330175913396482,0.0,4.673443159247576e-05
13,0.0,23,1,739,20,114106,0.0,0.03112313937753721,0.0,1.0078348202548508e-05
