label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,0.0,20,1,739,62,114064,0.0,0.02706359945872801,0.0,2.828067095326223e-06
1,0.0,11,1,739,137,113989,0.0,0.014884979702300407,0.0,7.043835001879103e-07
2,8.0,430,5,735,438,113688,0.32,0.11700680272108843,4.170054836221096e-05,8.635345505395042e-06
3,0.0,153,1,739,3,114123,0.0,0.2070365358592693,0.0,0.00044688625430456614
4,0.0,44,1,739,7,114119,0.0,0.05953991880920163,0.0,5.508034845831356e-05
5,0.0,80,2,738,675,113451,0.0,0.05420054200542006,0.0,1.0446670238122053e-06
6,0.0,6,1,739,132,113994,0.0,0.008119079837618403,0.0,3.987450695172154e-07
7,3.0,139,2,738,102,114024,0.75,0.09417344173441734,0.0002883506343713956,1.1951388287020414e-05
8,3.0,480,6,734,1051,113075,0.08333333333333333,0.10899182561307902,2.7159128047141004e-06,4.038982067129986e-06
9,14.0,1001,5,735,1112,113014,0.56,0.2723809523809524,1.1321877749598882e-05,7.965206577194931e-06
10,0.0,3,1,739,87,114039,0.0,0.0040595399188092015,0.0,3.0237689405106724e-07
11,1.0,123,3,737,138,113988,0.1111111111111111,0.05563093622795115,5.250997689561016e-05,7.819282273801514e-06
12,2.0,134,2,738,62,114064,0.5,0.09078590785907859,0.0005202913631633715,1.8948049538685696e-05
13,0.0,128,4,736,601,113525,0.0,0.043478260869565216,0.0,1.8760481777966034e-06
14,0.0,150,2,738,262,113864,0.0,0.1016260162601626,0.0,5.028095657709774e-06
15,0.0,129,2,738,140,113986,0.0,0.08739837398373984,0.0,8.083699501943848e-06
16,0.0,61,2,738,157,113969,0.0,0.041327913279132794,0.0,3.4091290776187716e-06
17,2.0,81,6,734,107,114019,0.05555555555555555,0.018392370572207085,0.00017468774565464234,6.639326303461638e-06
18,2.0,45,2,738,208,113918,0.5,0.03048780487804878,4.622781065088757e-05,1.8991393269382701e-06
19,38.0,1602,6,734,3626,110500,1.0555555555555556,0.3637602179836512,2.890200668153548e-06,3.998272905835931e-06
20,29.0,306,5,735,1341,112785,1.16,0.08326530612244898,1.6126511930004265e-05,2.0232115925263756e-06
21,6.0,481,3,737,275,113851,0.6666666666666666,0.21754862053369517,7.933884297520661e-05,1.5362982398845063e-05
22,3.0,176,3,737,325,113801,0.3333333333333333,0.07960199004975124,2.8402366863905327e-05,4.758644137911456e-06
23,30.0,680,6,734,450,113676,0.8333333333333334,0.15440508628519528,0.00014814814814814815,1.3293141130151581e-05
24,3.0,195,4,736,216,113910,0.1875,0.06623641304347826,6.430041152263375e-05,7.925360177137897e-06
25,0.0,133,3,737,288,113838,0.0,0.060153776571687016,0.0,4.056690696916281e-06
26,3.0,730,4,736,416,113710,0.1875,0.24796195652173914,1.733542899408284e-05,1.543230755701075e-05
27,4.0,130,3,737,153,113973,0.4444444444444444,0.05879692446856626,0.00017087444999786406,7.455039374363921e-06
28,0.0,137,1,739,51,114075,0.0,0.18538565629228687,0.0,2.354831917426186e-05
29,0.0,47,1,739,64,114062,0.0,0.06359945872801083,0.0,6.438384387438411e-06
30,0.0,195,2,738,71,114055,0.0,0.13211382113821138,0.0,2.4080302251014307e-05
31,0.0,67,2,738,41,114085,0.0,0.04539295392953929,0.0,1.4323936901988996e-05
32,12.0,757,4,736,90,114036,0.75,0.257133152173913,0.0014814814814814814,7.375838429190003e-05
33,26.0,387,4,736,1485,112641,1.625,0.13145380434782608,1.179018014034849e-05,2.313598606245156e-06
34,12.0,220,5,735,864,113262,0.48,0.05986394557823129,1.6075102880658438e-05,2.24814703633725e-06
35,0.0,87,2,738,62,114064,0.0,0.05894308943089431,0.0,1.230209186466907e-05
36,10.0,684,5,735,438,113688,0.4,0.18612244897959185,5.21256854527637e-05,1.3736224013233045e-05
37,1.0,71,3,737,65,114061,0.1111111111111111,0.03211216644052465,0.00023668639053254438,9.576522144358654e-06
38,8.0,1056,3,737,1962,112164,0.8888888888888888,0.47761194029850745,2.0782222055964444e-06,4.798565490658229e-06
39,0.0,106,2,738,115,114011,0.0,0.07181571815718157,0.0,8.084650870835117e-06
40,5.0,271,2,738,46,114080,1.25,0.18360433604336043,0.0023629489603024575,5.164186840661016e-05
41,41.0,1645,6,734,3064,111062,1.1388888888888888,0.3735240690281562,4.3672327168363e-06,4.834055712677223e-06
42,8.0,449,3,737,286,113840,0.8888888888888888,0.20307553143374038,9.780429360848941e-05,1.3790671731641514e-05
43,14.0,471,3,737,155,113971,1.5555555555555556,0.2130257801899593,0.0005827263267429761,2.666213051933698e-05
44,1.0,76,2,738,34,114092,0.25,0.051490514905149054,0.0008650519031141869,1.9592032023691924e-05
45,0.0,20,2,738,25,114101,0.0,0.013550135501355014,0.0,7.011332065450785e-06
46,47.0,293,4,736,772,113354,2.9375,0.09952445652173914,7.886117748127466e-05,3.3482160202240475e-06
47,0.0,350,4,736,793,113333,0.0,0.11888586956521739,0.0,3.894381307931078e-06
48,12.0,222,3,737,77,114049,1.3333333333333333,0.10040705563093623,0.0020239500758981277,2.5279633167470853e-05
49,0.0,4,1,739,54,114072,0.0,0.005412719891745603,0.0,6.493624559407574e-07
50,25.0,1005,7,733,418,113708,0.5102040816326531,0.19586825180276748,0.00014308280488084063,2.1144565202938173e-05
51,0.0,583,4,736,447,113679,0.0,0.19802989130434784,0.0,1.1473100214499744e-05
52,6.0,156,3,737,486,113640,0.6666666666666666,0.07055630936227951,2.540263171264543e-05,2.8246009707936258e-06
53,37.0,833,9,731,1256,112870,0.4567901234567901,0.12661498708010335,2.3454298348817395e-05,5.87593302480335e-06
54,0.0,30,1,739,5,114121,0.0,0.04059539918809202,0.0,5.2575774835481635e-05
55,22.0,655,5,735,247,113879,0.88,0.1782312925170068,0.0003606025340523529,2.3286311456442173e-05
56,0.0,56,1,739,55,114071,0.0,0.07577807848443843,0.0,8.925860369259655e-06
57,0.0,199,5,735,270,113856,0.0,0.05414965986394558,0.0,6.47341411113193e-06
58,20.0,1154,6,734,1181,112945,0.5555555555555556,0.2620345140781108,1.433937427272486e-05,8.651449985641518e-06
59,7.0,583,6,734,194,113932,0.19444444444444445,0.1323796548592189,0.00018599213518971197,2.637673910029893e-05
60,15.0,778,5,735,917,113209,0.6,0.21170068027210884,1.7838264027713525e-05,7.4942695087466844e-06
61,1.0,40,2,738,62,114064,0.25,0.02710027100271003,0.00026014568158168577,5.656134190652446e-06
62,154.0,3535,12,728,7213,106913,1.0694444444444444,0.4046474358974359,2.959980544086325e-06,4.58398269900412e-06
63,0.0,131,4,736,345,113781,0.0,0.044497282608695655,0.0,3.3372016850575776e-06
64,27.0,1356,4,736,768,113358,1.6875,0.46059782608695654,4.57763671875e-05,1.5575654122338078e-05
65,0.0,49,1,739,49,114077,0.0,0.06630581867388363,0.0,8.766008923797084e-06
66,0.0,195,3,737,257,113869,0.0,0.08819538670284939,0.0,6.663401486034211e-06
67,0.0,12,3,737,251,113875,0.0,0.005427408412483039,0.0,4.198354769724614e-07
68,15.0,430,6,734,452,113674,0.4166666666666667,0.09763851044504995,7.342000156629337e-05,8.368909633058735e-06
69,11.0,611,3,737,354,113772,1.2222222222222223,0.27634554500226144,8.777809697085767e-05,1.5170592945232323e-05
70,0.0,6,1,739,40,114086,0.0,0.008119079837618403,0.0,1.3147976088214154e-06
71,2.0,91,2,738,125,114001,0.5,0.061653116531165314,0.000128,6.385908895536004e-06
72,23.0,800,4,736,1017,113109,1.4375,0.2717391304347826,2.2237498416786797e-05,6.954595437143832e-06
73,0.0,8,1,739,42,114084,0.0,0.010825439783491205,0.0,1.6696135345551564e-06
74,0.0,104,2,738,527,113599,0.0,0.07046070460704607,0.0,1.737193580140991e-06
