label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,1.0,25,2,738,47,114079,0.25,0.016937669376693765,0.0004526935264825713,4.662688957801359e-06
1,2.0,253,2,738,202,113924,0.5,0.1714092140921409,4.901480247034604e-05,1.0993954281141397e-05
2,1.0,68,2,738,71,114055,0.25,0.04607046070460705,0.00019837333862328903,8.397233605481912e-06
3,112.0,432,9,731,253,113873,1.382716049382716,0.06566347469220246,0.0017497539408520676,1.4994861656608019e-05
4,0.0,3,2,738,560,113566,0.0,0.0020325203252032522,0.0,4.71720660861777e-08
5,0.0,319,2,738,120,114006,0.0,0.21612466124661248,0.0,2.3317486214175862e-05
6,5.0,191,4,736,232,113894,0.3125,0.06487771739130435,9.289536266349584e-05,7.228439268696907e-06
7,16.0,822,4,736,69,114057,1.0,0.27921195652173914,0.0033606385213190504,0.00010444815730959844
8,33.0,1102,6,734,1951,112175,0.9166666666666666,0.25022706630336056,8.669606801805695e-06,5.035333579997663e-06
9,12.0,587,6,734,643,113483,0.3333333333333333,0.13328792007266121,2.9024135987751816e-05,8.044449323799624e-06
10,39.0,758,9,731,2128,111998,0.48148148148148145,0.11521507827937376,8.612343829498559e-06,3.1804407892890675e-06
11,123.0,2725,20,720,6520,107606,0.3075,0.1892361111111111,2.8934096127065375e-06,3.884028634798001e-06
12,0.0,5,2,738,112,114014,0.0,0.0033875338753387536,0.0,3.915559242098088e-07
13,90.0,1449,7,733,1820,112306,1.836734693877551,0.28240109140518416,2.717063156623596e-05,7.089147918667268e-06
14,2.0,22,2,738,424,113702,0.5,0.014905149051490514,1.1124955500178e-05,4.5634019149030087e-07
15,49.0,471,8,732,1774,112352,0.765625,0.08043032786885246,1.557000847771074e-05,2.3631238526557056e-06
16,1.0,423,4,736,574,113552,0.0625,0.1436820652173913,3.035122436839102e-06,6.489835475459769e-06
17,0.0,560,4,736,1157,112969,0.0,0.19021739130434784,0.0,4.2844530061416944e-06
18,82.0,1684,7,733,963,113163,1.6734693877551021,0.3282011303839408,8.84221922449424e-05,1.545294816327809e-05
19,7.0,395,5,735,570,113556,0.28,0.10748299319727891,2.154509079716836e-05,6.102561345418568e-06
20,31.0,678,6,734,675,113451,0.8611111111111112,0.1539509536784741,6.803840877914952e-05,8.853553026808441e-06
21,3.0,139,3,737,149,113977,0.3333333333333333,0.06286748077792854,0.0001351290482410702,8.184861033719684e-06
22,30.0,106,6,734,250,113876,0.8333333333333334,0.024069028156221618,0.00048,3.723348203308862e-06
23,8.0,146,2,738,238,113888,2.0,0.0989159891598916,0.0001412329637737448,5.386391701946303e-06
24,2.0,277,3,737,225,113901,0.2222222222222222,0.1252826775214835,3.950617283950617e-05,1.0808606694507609e-05
25,5.0,148,4,736,430,113696,0.3125,0.050271739130434784,2.7041644131963223e-05,3.027248509284653e-06
26,163.0,3393,15,725,7750,106376,0.7244444444444444,0.312,2.7138397502601456e-06,4.115650631842739e-06
27,19.0,781,8,732,640,113486,0.296875,0.1333674863387978,4.638671875e-05,1.0752978340940733e-05
28,1.0,116,2,738,204,113922,0.25,0.07859078590785908,2.4029219530949635e-05,4.991375247804569e-06
29,13.0,403,4,736,238,113888,0.8125,0.13688858695652173,0.00022950356613233528,1.4867916821125753e-05
30,31.0,373,5,735,282,113844,1.24,0.10149659863945579,0.0003898194255822142,1.1618487012587338e-05
31,2.0,77,2,738,602,113524,0.5,0.0521680216802168,5.518702884074127e-06,1.1266954718313842e-06
32,10.0,246,3,737,495,113631,1.1111111111111112,0.1112618724559023,4.081216202428323e-05,4.373539764410213e-06
33,4.0,828,2,738,1080,113046,1.0,0.5609756097560976,3.429355281207133e-06,6.781899993512965e-06
34,1.0,40,4,736,389,113737,0.0625,0.01358695652173913,6.608468091011823e-06,9.040836622747563e-07
35,16.0,125,6,734,3494,110632,0.4444444444444444,0.02838328792007266,1.3106121246693571e-06,3.2337493076672084e-07
36,81.0,879,10,730,1055,113071,0.81,0.12041095890410959,7.277464567282855e-05,7.368603403615755e-06
37,10.0,555,4,736,449,113677,0.625,0.18851902173913043,4.9602928556902e-05,1.0873617162431444e-05
38,20.0,681,4,736,290,113836,1.25,0.2313179347826087,0.00023781212841854935,2.062858728406625e-05
39,33.0,1389,7,733,1388,112738,0.673469387755102,0.27070746443188465,1.7129118255279922e-05,8.87651422852189e-06
40,0.0,322,3,737,300,113826,0.0,0.1456354590682949,0.0,9.42959722149011e-06
41,1.0,325,2,738,144,113982,0.25,0.22018970189701897,4.8225308641975306e-05,1.9800884740085668e-05
42,0.0,0,2,738,25,114101,0.0,0.0,0.0,0.0
43,88.0,1584,8,732,5857,108269,1.375,0.27049180327868855,2.565264931088093e-06,2.497904484431308e-06
44,2.0,353,2,738,233,113893,0.5,0.23915989159891599,3.6839875481220875e-05,1.3302147271803077e-05
45,3.0,208,4,736,809,113317,0.1875,0.07065217391304347,4.583784708799797e-06,2.2689229345380937e-06
46,2.0,266,2,738,56,114070,0.5,0.1802168021680217,0.0006377551020408163,4.164109757166652e-05
47,0.0,129,1,739,8,114118,0.0,0.17456021650879566,0.0,0.00014130110937801224
48,0.0,4,1,739,23,114103,0.0,0.005412719891745603,0.0,1.5241759066655642e-06
49,10.0,199,3,737,777,113349,1.1111111111111112,0.09000452284034374,1.656372312742969e-05,2.2595105039590656e-06
50,17.0,72,5,735,369,113757,0.68,0.019591836734693877,0.00012485219703145542,1.7152522589336234e-06
51,1.0,62,2,738,400,113726,0.25,0.04200542005420054,6.25e-06,1.3629249248193025e-06
52,2.0,108,2,738,97,114029,0.5,0.07317073170731707,0.0002125624402168137,9.764200877458104e-06
53,0.0,39,2,738,17,114109,0.0,0.026422764227642278,0.0,2.0104616174524563e-05
54,9.0,144,3,737,304,113822,1.0,0.06512890094979647,9.738573407202217e-05,4.1616226259098924e-06
55,8.0,123,4,736,653,113473,0.5,0.041779891304347824,1.876133008449634e-05,1.6599667663856839e-06
56,344.0,3365,18,722,3844,110282,1.0617283950617284,0.2589258233302555,2.3280466822086342e-05,7.937743408011938e-06
57,2.0,246,3,737,222,113904,0.2222222222222222,0.1112618724559023,4.058112166220274e-05,9.728438931978755e-06
58,0.0,12,3,737,251,113875,0.0,0.005427408412483039,0.0,4.198354769724614e-07
59,289.0,2064,17,723,1945,112181,1.0,0.16792775201366852,7.639389113209667e-05,9.459556602991645e-06
60,6.0,573,3,737,157,113969,0.6666666666666666,0.2591587516960651,0.00024341758286340216,3.202345838484518e-05
61,0.0,136,1,739,42,114084,0.0,0.18403247631935046,0.0,2.838343008743766e-05
62,4.0,451,2,738,235,113891,1.0,0.3055555555555556,7.243096423721141e-05,1.685075147439405e-05
63,0.0,0,1,739,14,114112,0.0,0.0,0.0,0.0
64,2.0,30,2,738,80,114046,0.5,0.02032520325203252,0.0003125,3.288146888097785e-06
65,3.0,367,3,737,605,113521,0.3333333333333333,0.16598824061510628,8.196161464380848e-06,5.343606647650513e-06
66,2.0,91,2,738,125,114001,0.5,0.061653116531165314,0.000128,6.385908895536004e-06
67,0.0,114,2,738,555,113571,0.0,0.07723577235772358,0.0,1.8086078788194645e-06
68,1.0,64,2,738,543,113583,0.25,0.04336043360433604,3.3915665306648486e-06,1.0376880349494628e-06
69,3.0,62,2,738,84,114042,0.75,0.04200542005420054,0.00042517006802721087,6.472135161565372e-06
70,1.0,148,2,738,118,114008,0.25,0.1002710027100271,7.181844297615628e-05,1.1001309453157615e-05
71,26.0,1306,6,734,1724,112402,0.7222222222222222,0.29654859218891916,8.747799591948794e-06,6.739565161191615e-06
72,0.0,129,2,738,140,113986,0.0,0.08739837398373984,0.0,8.083699501943848e-06
73,100.0,2298,7,733,2136,111990,2.0408163265306123,0.44786591307737283,2.1917827434807615e-05,9.606596094554992e-06
74,32.0,1002,7,733,915,113211,0.6530612244897959,0.19528357045410252,3.8221505568992804e-05,9.672929019380755e-06
75,0.0,161,3,737,169,113957,0.0,0.07281772953414745,0.0,8.359843817347693e-06
76,0.0,80,3,737,689,113437,0.0,0.03618272274988693,0.0,1.0235664270877233e-06
77,16.0,343,3,737,1626,112500,1.7777777777777777,0.1551334237901402,6.051721033815504e-06,1.8750854175208418e-06
78,8.0,425,4,736,1365,112761,0.5,0.14436141304347827,4.293630667257041e-06,2.7611967910475374e-06
79,6.0,338,4,736,1622,112504,0.375,0.11480978260869565,2.2806022614452025e-06,1.852242677898374e-06
80,13.0,192,2,738,1028,113098,3.25,0.13008130081300814,1.2301473148722918e-05,1.651403455547969e-06
81,9.0,769,3,737,778,113348,1.0,0.34780642243328813,1.4869053204776601e-05,8.720329221571477e-06
82,12.0,222,3,737,76,114050,1.3333333333333333,0.10040705563093623,0.002077562326869806,2.5612035349223563e-05
83,4.0,200,2,738,580,113546,1.0,0.13550135501355012,1.1890606420927467e-05,3.0368976996714683e-06
84,1.0,40,2,738,112,114014,0.25,0.02710027100271003,7.971938775510203e-05,3.1324473936784706e-06
85,26.0,270,3,737,217,113909,2.888888888888889,0.12211668928086838,0.0005521459364182718,1.092310204932363e-05
86,0.0,0,1,739,6,114120,0.0,0.0,0.0,0.0
87,0.0,2,2,738,92,114034,0.0,0.0013550135501355014,0.0,1.906372698912834e-07
88,64.0,1103,9,731,1524,112602,0.7901234567901234,0.1676546587627299,2.755561066677689e-05,6.427534864743921e-06
89,0.0,13,1,739,30,114096,0.0,0.017591339648173207,0.0,3.797971299023045e-06
90,0.0,49,1,739,8,114118,0.0,0.06630581867388363,0.0,5.367251441490387e-05
91,1.0,47,2,738,181,113945,0.25,0.03184281842818428,3.0524098775983637e-05,2.2788933984579648e-06
92,13.0,989,5,735,587,113539,0.52,0.2691156462585034,3.772829244650563e-05,1.483929011296811e-05
93,0.0,5,1,739,62,114064,0.0,0.006765899864682003,0.0,7.070167738315558e-07
94,0.0,56,1,739,127,113999,0.0,0.07577807848443843,0.0,3.8679714900109985e-06
