label,in_change,out_change,in_file,out_file,in_loc,out_loc,in_change_file_r,out_change_file_r,in_change_loc_r,out_change_loc_r
0,1.0,512,2,738,374,113752,0.25,0.34688346883468835,7.149189281935428e-06,1.203481219863608e-05
1,0.0,0,1,739,12,114114,0.0,0.0,0.0,0.0
2,0.0,74,1,739,26,114100,0.0,0.10013531799729364,0.0,2.494438077260163e-05
3,0.0,32,1,739,6,114120,0.0,0.04330175913396482,0.0,4.673443159247576e-05
4,0.0,8,2,738,181,113945,0.0,0.005420054200542005,0.0,3.8789674867369616e-07
5,12.0,220,5,735,864,113262,0.48,0.05986394557823129,1.6075102880658438e-05,2.24814703633725e-06
6,0.0,10,3,737,678,113448,0.0,0.004522840343735866,0.0,1.3000901326487163e-07
7,0.0,89,2,738,1143,112983,0.0,0.06029810298102981,0.0,6.891768393620703e-07
8,78.0,477,7,733,310,113816,1.5918367346938775,0.09296433443773143,0.0008116545265348595,1.3519273893120078e-05
9,0.0,36,1,739,191,113935,0.0,0.04871447902571042,0.0,1.6542912660084272e-06
10,7.0,707,4,736,932,113194,0.4375,0.24014945652173914,8.058722761517067e-06,6.70162456479252e-06
11,0.0,0,2,738,37,114089,0.0,0.0,0.0,0.0
12,0.0,8,1,739,4,114122,0.0,0.010825439783491205,0.0,1.7525104712500656e-05
13,0.0,113,1,739,378,113748,0.0,0.15290933694181327,0.0,2.628105979373694e-06
14,0.0,6,1,739,39,114087,0.0,0.008119079837618403,0.0,1.3484985480041885e-06
15,0.0,129,2,738,140,113986,0.0,0.08739837398373984,0.0,8.083699501943848e-06
16,0.0,11,1,739,91,114035,0.0,0.014884979702300407,0.0,1.0600177215689997e-06
17,110.0,1125,11,729,797,113329,0.9090909090909091,0.14029180695847362,0.00017317134990215818,1.2455269942622612e-05
18,0.0,86,1,739,75,114051,0.0,0.11637347767253045,0.0,1.0053981698246106e-05
19,0.0,21,1,739,11,114115,0.0,0.028416779431664412,0.0,1.672953519774709e-05
20,0.0,7,1,739,253,113873,0.0,0.009472259810554804,0.0,2.42972295361704e-07
21,5.0,557,4,736,292,113834,0.3125,0.18919836956521738,5.8641396134359164e-05,1.6757157321848856e-05
22,0.0,33,1,739,27,114099,0.0,0.044654939106901215,0.0,1.0711945084726617e-05
23,1.0,500,4,736,737,113389,0.0625,0.16983695652173914,1.8410476297432292e-06,5.983173425644286e-06
24,0.0,33,1,739,10,114116,0.0,0.044654939106901215,0.0,2.8917943145571174e-05
25,0.0,1,1,739,7,114119,0.0,0.0013531799729364006,0.0,1.2518261013253082e-06
26,0.0,0,2,738,22,114104,0.0,0.0,0.0,0.0
27,3.0,144,2,738,644,113482,0.75,0.0975609756097561,7.233517225415686e-06,1.97037842540711e-06
28,42.0,751,7,733,1155,112971,0.8571428571428571,0.14636523094913273,3.148366784730421e-05,5.75560498018474e-06
29,0.0,287,2,738,439,113687,0.0,0.19444444444444445,0.0,5.7505127423648265e-06
30,0.0,21,2,738,64,114062,0.0,0.014227642276422764,0.0,2.8767249390682262e-06
31,0.0,60,3,737,160,113966,0.0,0.027137042062415198,0.0,3.2904550479967708e-06
32,9.0,634,3,737,60,114066,1.0,0.28674807779285394,0.0025,9.263642686397933e-05
33,4.0,581,2,738,572,113554,1.0,0.39363143631436315,1.2225536701061176e-05,8.944944834477568e-06
34,1.0,200,2,738,61,114065,0.25,0.13550135501355012,0.0002687449610319806,2.8744036510675174e-05
35,0.0,12,1,739,29,114097,0.0,0.016238159675236806,0.0,3.6266782075626516e-06
36,2.0,399,2,738,228,113898,0.5,0.2703252032520325,3.8473376423514926e-05,1.53646244885775e-05
37,27.0,1356,4,736,768,113358,1.6875,0.46059782608695654,4.57763671875e-05,1.5575654122338078e-05
38,20.0,681,4,736,290,113836,1.25,0.2313179347826087,0.00023781212841854935,2.062858728406625e-05
39,6.0,573,3,737,157,113969,0.6666666666666666,0.2591587516960651,0.00024341758286340216,3.202345838484518e-05
40,15.0,1308,7,733,2976,111150,0.30612244897959184,0.25492106801793024,1.6936567811307666e-06,3.954261169880864e-06
41,0.0,86,2,738,66,114060,0.0,0.058265582655826556,0.0,1.1424077704982491e-05
